# m	b	logf
-9.271670577600655827e-01	3.948260846803235413e+00	-8.515779919027701705e-01
-1.001932199475044749e+00	4.149305603130194697e+00	-7.276630437729395551e-01
-9.632866052374244870e-01	4.048463836673107608e+00	-9.459704997141205052e-01
-9.223708516895625653e-01	3.648832240581559638e+00	-9.026527072827880138e-01
-1.028929465516040143e+00	4.327043840709168698e+00	-9.304592354693846934e-01
-8.721045192380645350e-01	3.682272207813567899e+00	-8.644537674249510584e-01
-9.034165879176861980e-01	3.853334357144634570e+00	-6.996410913089020633e-01
-9.682941515143825839e-01	4.342899900013263093e+00	-7.806278789210123747e-01
-9.786999506787119607e-01	4.197358478671555204e+00	-9.151423886392647811e-01
-1.057835573173269594e+00	4.528637471207495935e+00	-8.972400730695700988e-01
-9.427681809574121052e-01	4.082370923724956135e+00	-7.784282997308392682e-01
-8.792895405580501977e-01	3.789678233860591661e+00	-7.647855680806537881e-01
-9.301857886956155230e-01	3.964174270976825731e+00	-9.290055969174760842e-01
-8.276537756242423605e-01	3.459669544452975920e+00	-6.485271039470720256e-01
-9.126750561018567298e-01	3.800902037355434526e+00	-6.140456560672802322e-01
-9.117892060386052488e-01	3.629999829589609206e+00	-8.642642194820746582e-01
-9.361368482418430670e-01	3.962488606976183547e+00	-6.694868842423805644e-01
-1.055094679732765828e+00	4.658885852758404944e+00	-5.760706744489306752e-01
-9.415365018183809998e-01	4.150013582555550862e+00	-6.501368014939127304e-01
-9.859294425829574493e-01	4.278640954984316735e+00	-7.268387340867261681e-01
-9.916413069176198691e-01	4.190009846919316772e+00	-6.511889519590701170e-01
-8.719511481032379274e-01	3.634069475985832742e+00	-9.835043461618597771e-01
-9.270560762648200059e-01	3.811416358236556778e+00	-7.904893464050291030e-01
-8.288468915131919079e-01	3.468735045411687423e+00	-6.735433521065535833e-01
-9.820965834935034833e-01	4.218861802453417020e+00	-6.184849294804655173e-01
-9.082272311798593734e-01	3.791416088667000750e+00	-8.429005334094956670e-01
-1.007257005357044211e+00	4.233681876376246045e+00	-9.592873613592843851e-01
-8.782215419802120726e-01	3.724615895987850145e+00	-8.372150117927936730e-01
-8.452469894547128826e-01	3.473208580613777130e+00	-5.749409143522368204e-01
-9.352636260050544159e-01	3.971672354953715622e+00	-9.069725020522955150e-01
-9.303548259675901155e-01	3.887591007479004546e+00	-8.733834421290409544e-01
-8.287655054978503300e-01	3.412815348749223432e+00	-7.773270177039623974e-01
-9.457642025182341206e-01	4.053776776583601027e+00	-8.016876208626722011e-01
-1.031077130649119544e+00	4.377408328935598725e+00	-6.118043177324732351e-01
-8.940738881593115472e-01	3.645501726516767071e+00	-9.975092063461485914e-01
-9.071006172488014219e-01	3.752341549149986744e+00	-8.734036168174830195e-01
-1.003572428449752696e+00	4.367288198597149673e+00	-7.809666432919259993e-01
-8.755644316877368993e-01	3.699142857419927211e+00	-6.949417392283540051e-01
-8.272235743001538077e-01	3.582497008590178833e+00	-5.608316489747735556e-01
-9.668048679441930693e-01	4.120725783520686747e+00	-7.418261225985369745e-01
-9.823261922184143291e-01	4.080076884327844766e+00	-1.068813502439899921e+00
-1.054477358486796135e+00	4.545503791920450176e+00	-8.573723410066531603e-01
-9.635826198170596157e-01	4.261727141691133980e+00	-8.223904591707610345e-01
-9.235537996830400775e-01	3.935140799690057811e+00	-9.134481165523558044e-01
-9.368790748712531036e-01	3.829180877477822431e+00	-8.205373436988340208e-01
-8.107521529368778568e-01	3.317221245606905455e+00	-4.987164961476604486e-01
-1.018541631562607908e+00	4.301649969194355272e+00	-7.404974934921537688e-01
-1.039828552121205174e+00	4.408491711810090585e+00	-8.887924397874309435e-01
-8.566056287942190872e-01	3.658479207293305890e+00	-6.984633704338993887e-01
-7.278816520698032644e-01	2.992171511824076369e+00	-2.918453137728113100e-01
-9.124535240097063626e-01	3.784098690035694990e+00	-9.410819024087966334e-01
-9.831752506857192042e-01	4.136237122611730932e+00	-6.384557531103697281e-01
-8.898604928461092411e-01	3.603299004228087021e+00	-4.902400427187864063e-01
-8.333010388039444605e-01	3.507025469756620772e+00	-6.145843865767766090e-01
-9.529865669650623428e-01	4.035370941406386969e+00	-1.084681119140156857e+00
-8.880545592082266237e-01	3.658478205369212422e+00	-7.719559632110866154e-01
-9.654922311171603155e-01	4.090158302960547942e+00	-7.415450652144702781e-01
-9.474371712708524740e-01	3.944154396481036162e+00	-1.015874083416782314e+00
-1.045843142656694758e+00	4.296200436236887299e+00	-1.121186122220802384e+00
-8.728097581879904476e-01	3.658179405919239180e+00	-7.526070215505716865e-01
-9.167950051570142866e-01	3.988855053018705465e+00	-7.593370469753005780e-01
-9.497294195603872557e-01	3.956386470788522569e+00	-9.134791746040445970e-01
-8.652030695333218224e-01	3.454939854931561971e+00	-8.785901460007647934e-01
-9.315735665105746577e-01	3.910562171729006664e+00	-9.694166479982468942e-01
-9.293195899178645636e-01	3.941775206924167385e+00	-8.409527045790934352e-01
-9.319031254789577057e-01	3.914037229534929274e+00	-7.332001297247343619e-01
-9.473407579560598757e-01	3.806958121030171061e+00	-9.055680515373027983e-01
-9.183295851891087880e-01	3.688850915735550462e+00	-8.397736225656025066e-01
-9.556994584415801075e-01	4.137291518157808490e+00	-9.168899863119930327e-01
-9.100839449887516697e-01	3.905946512585529273e+00	-6.655108286429429754e-01
-9.509750249744431949e-01	4.032426897718876191e+00	-6.887932196501763693e-01
-9.999406084321624810e-01	4.219758239183032167e+00	-8.705431986426774849e-01
-8.508454455234254477e-01	3.460277346551651867e+00	-8.897217711923972594e-01
-1.018999103431732056e+00	4.343183029931916295e+00	-8.056524492745499311e-01
-8.604351414664153097e-01	3.683336148345912164e+00	-9.443048740626456272e-01
-8.792757114498853666e-01	3.771124837587226164e+00	-6.914193494919933514e-01
-9.382101105427848031e-01	3.920653181386379416e+00	-1.070658419634824776e+00
-9.008099208141105985e-01	3.770048124475520623e+00	-7.970512733548145157e-01
-9.315847106856421922e-01	3.891485097095607415e+00	-8.319011356879587593e-01
-9.418454316205757682e-01	3.888119416466594647e+00	-9.767730260705067558e-01
-8.351936655120956177e-01	3.646510629143628446e+00	-6.742596253338428713e-01
-8.928236792810344546e-01	3.683683436765439634e+00	-6.724725788056820086e-01
-9.111057629843595240e-01	3.808957563531096380e+00	-1.027683867468605960e+00
-8.997521812132844854e-01	3.672037605596071952e+00	-6.339704532968617468e-01
-8.663937580480765011e-01	3.447428845439266087e+00	-7.159694500113480409e-01
-9.052411951485419550e-01	3.822125484322195010e+00	-6.660598200473448749e-01
-9.537937515599328453e-01	3.917822527179598335e+00	-1.109233453415503057e+00
-8.622628272213245237e-01	3.609308066028453776e+00	-7.952262209618305988e-01
-9.288943799247389999e-01	3.782006899863803451e+00	-9.553360059617146405e-01
-9.266652797413561515e-01	4.000716905529967171e+00	-9.170584982452646416e-01
-9.741368068646663048e-01	4.041210629452557157e+00	-1.112899780294927421e+00
-8.797441337072137157e-01	3.624195264245739789e+00	-6.922628065740952241e-01
-8.020520112634033083e-01	3.278406990444180824e+00	-8.555078228143936370e-01
-9.981633530443847491e-01	4.183215003611800320e+00	-8.069635298681095970e-01
-8.960807142955792282e-01	3.470513373576175287e+00	-8.321681780304037712e-01
-9.158420352135843157e-01	3.877681358700527881e+00	-7.917407908869308342e-01
-9.915605665768283394e-01	4.167639259773299187e+00	-9.476075707794803238e-01
-9.684569614070426269e-01	4.112441299953417229e+00	-7.009606323788751814e-01
-9.371423257910665994e-01	4.034353852148504060e+00	-8.091073948940021854e-01
-9.565121734888124561e-01	3.867782771323972746e+00	-9.293496396287551642e-01
-9.052043046854529873e-01	3.871049893369107320e+00	-8.339855690513550135e-01
-1.164442534055409650e+00	5.054059118326055255e+00	-9.581226981020786182e-01
-1.043856862355641679e+00	4.560285708405842797e+00	-8.653850840023417090e-01
-9.840925395748975069e-01	4.111455437013204595e+00	-9.221911561263222978e-01
-9.349709988880751110e-01	3.868065163889039759e+00	-7.491474227961040233e-01
-9.767244239994734567e-01	4.230840592674110390e+00	-7.165068060666223149e-01
-9.238131077367979227e-01	3.952833156740865217e+00	-7.507591388041628955e-01
-9.161524104475413655e-01	3.868322907983755332e+00	-7.173799175027699704e-01
-8.918337977663335359e-01	3.732887410693617181e+00	-7.456813713128301879e-01
-9.084940269998377227e-01	3.809121572676243961e+00	-8.176056895084238274e-01
-9.846113750961839051e-01	4.224486962196309037e+00	-8.271391410266825117e-01
-9.571183931412374779e-01	3.916976286029445919e+00	-1.042538873351368300e+00
-8.595569865583773117e-01	3.556914819733575595e+00	-7.103715196123008280e-01
-9.009738965092638496e-01	3.756667084497379072e+00	-8.152641674754750323e-01
-9.216091213477453081e-01	3.816250727921710606e+00	-1.074755002857802344e+00
-9.899708123477908295e-01	4.068046530099575619e+00	-8.366859807805464566e-01
-8.962959862910679920e-01	3.738875598224832508e+00	-7.326683657726825727e-01
-9.276477929378366127e-01	4.045432317791730625e+00	-6.690515701460968412e-01
-9.663659010801340932e-01	3.950267139839067188e+00	-6.755688006317676075e-01
-7.749576881085019631e-01	3.128827275929201512e+00	-8.926046798059164011e-01
-9.293820293680248312e-01	3.869996800235417034e+00	-1.040988315168223322e+00
-9.350970871334166601e-01	4.034462913538273021e+00	-9.019322669424838512e-01
-9.562255748227012075e-01	3.894390663100574468e+00	-9.233987730815992334e-01
-1.035019554627361060e+00	4.425192770085494942e+00	-7.794223648891960288e-01
-9.459168519167602263e-01	4.041405896957101618e+00	-8.293231231748359189e-01
-1.017053369188146039e+00	4.468415544256758132e+00	-8.820145828509663444e-01
-8.986139838500036836e-01	3.664989975746286266e+00	-7.519726122616194885e-01
-8.767078255415901022e-01	3.747439232489314431e+00	-7.368342085105230588e-01
-8.611225868720204790e-01	3.651625948611745276e+00	-9.065000739596269508e-01
-9.963229401042859035e-01	4.117701810434485132e+00	-6.959826425733119937e-01
-9.397358241277128377e-01	3.957839710384453369e+00	-8.124918533354247296e-01
-9.042670386203323085e-01	3.812007430699553723e+00	-1.001830339562274297e+00
-8.300968695988797386e-01	3.588412484248438172e+00	-6.623128711751595787e-01
-1.070764073613335476e+00	4.508169712459194400e+00	-7.904386222801849105e-01
-8.348668105648794358e-01	3.438272759990025573e+00	-5.962935970680451891e-01
-1.032310481929666457e+00	4.348934138335855515e+00	-8.933041898383680124e-01
-9.568195233368629316e-01	4.207251077207892820e+00	-4.920960467039133257e-01
-9.373816477358876131e-01	3.935890292989457251e+00	-9.168218352134183124e-01
-1.052543121300118401e+00	4.453614467203015792e+00	-7.989852486404728227e-01
-1.050934975100555890e+00	4.488522616492907957e+00	-1.010350551834145127e+00
-7.764580884091689672e-01	3.185338856416607189e+00	-5.730506348610066025e-01
-8.924265630995450449e-01	3.862671056197375830e+00	-7.469571305963544905e-01
-9.853507985542641068e-01	4.117759459522467580e+00	-7.952387537607005230e-01
-9.681087118796335433e-01	4.027533976256354009e+00	-1.034846410881618217e+00
-8.958656314700322865e-01	3.782047058135085127e+00	-9.072621053628706633e-01
-9.740855128771082061e-01	4.255832989749025685e+00	-6.369747037709236892e-01
-9.269935158788153995e-01	3.881530502596206578e+00	-9.093727481993871820e-01
-8.768377440185352034e-01	3.716104346172765638e+00	-6.358943677686671458e-01
-8.397494530550986269e-01	3.461250618967187442e+00	-5.746992098399168469e-01
-9.403657518892505340e-01	4.082566599654000150e+00	-5.762183036432000360e-01
-9.607159362138494307e-01	4.070756463113419876e+00	-8.153263783370600093e-01
-8.308330767906836334e-01	3.571921119254307442e+00	-6.071993769486414561e-01
-9.671426537252052480e-01	3.996133962741740930e+00	-9.759961863298585172e-01
-9.165219286148549305e-01	3.915765208760833005e+00	-9.107962091577783692e-01
-8.958031069754915920e-01	3.830925303616036004e+00	-9.370570706078777956e-01
-1.035407192878785132e+00	4.419259793986841878e+00	-7.762176300610446056e-01
-1.055286188367887679e+00	4.498318488373164392e+00	-9.023834106035628633e-01
-9.474106428139538183e-01	4.081811516452368060e+00	-8.175428440114902440e-01
-8.940331137548923612e-01	3.841145698847196144e+00	-3.594816023989373388e-01
-9.412700899183876757e-01	4.059112353770099269e+00	-9.515107567483244155e-01
-8.772474061828414715e-01	3.665382842812441311e+00	-9.026970549483137596e-01
-1.029771138281829090e+00	4.206047173163790731e+00	-8.464511266112890731e-01
-9.882855381755273338e-01	4.130134693142480273e+00	-8.063533187069494845e-01
-9.298122911294900428e-01	3.909974221573545350e+00	-8.788598553807519531e-01
-9.250231305563347828e-01	4.000682530824659189e+00	-7.775197237735049782e-01
-1.008083411876983693e+00	4.277984585839596399e+00	-7.273655222147527022e-01
-9.036002697211376056e-01	3.735999119771713062e+00	-8.505314919007552765e-01
-1.037189003376889573e+00	4.483035716686332606e+00	-9.502183076123794647e-01
-1.027594503126264547e+00	4.490894071619064398e+00	-5.818091250266966830e-01
-9.015569837776762352e-01	3.752791590241050912e+00	-9.303120846459576043e-01
-9.866877731918443084e-01	4.078447350458588083e+00	-1.028565040689700227e+00
-9.351244920763772672e-01	4.044950695557974818e+00	-6.502135276222932303e-01
-8.879002753437678086e-01	3.768742532712989757e+00	-8.484625573464428250e-01
-9.801569199997248738e-01	4.206208603235702448e+00	-5.961835585133070659e-01
-1.184366489096642772e+00	5.123744945467191059e+00	-7.722260263618094811e-01
-9.161379218430738547e-01	3.860325427114171148e+00	-8.652145787641587482e-01
-9.490317828422525359e-01	3.917383974485197484e+00	-9.315413328736615872e-01
-9.437746914705826828e-01	4.034201318674771386e+00	-6.127539507149213360e-01
-9.799632784424023857e-01	4.087828303186556766e+00	-6.790070738016460439e-01
-8.947280745300177918e-01	3.801614203684856363e+00	-4.578559421315516742e-01
-7.926887832675637569e-01	3.111774974561773544e+00	-5.766893529796611739e-01
-9.647472759290627309e-01	4.164085970066026654e+00	-7.118284217206343190e-01
-9.229671207711054315e-01	3.923142946802397280e+00	-6.768649082047679677e-01
-9.767162767215056274e-01	3.915883114824645350e+00	-7.975600023021038876e-01
-9.654627002999038865e-01	4.144546683528874453e+00	-9.919778341265279575e-01
-1.008888059867033338e+00	4.405449405099124860e+00	-9.738992940779508389e-01
-8.940637834179541166e-01	3.805418900319292863e+00	-8.401446381577075684e-01
-9.999130005579438540e-01	4.233894962505112325e+00	-1.060307843645758474e+00
-1.048031955126902837e+00	4.474166221658440357e+00	-8.357357041851456447e-01
-1.091770365080365401e+00	4.629488577774241165e+00	-8.735552715013152891e-01
-8.906556477563823959e-01	3.870297472718621457e+00	-4.145864534020686221e-01
-9.081901559472267405e-01	3.796875951047343989e+00	-7.797087763191464793e-01
-8.653800026480268359e-01	3.486768754630945821e+00	-9.555255052799236370e-01
-1.034916975236203740e+00	4.270103641095821523e+00	-7.857641774161134851e-01
-1.043331893730410798e+00	4.330491753315388159e+00	-9.784964550562115226e-01
-8.724554679452093398e-01	3.540999564010389733e+00	-7.342132787730587529e-01
-9.421647241613799739e-01	3.938662813107018934e+00	-6.786122921822410614e-01
-9.417037277722356547e-01	3.905605779053072713e+00	-9.754960950165827427e-01
-9.789557031341706850e-01	4.144946785470932760e+00	-9.477818005917927335e-01
-9.648905642949617834e-01	4.269476853462946586e+00	-8.257014924371310904e-01
-9.230106767814054702e-01	3.835645770493065765e+00	-7.082376027004571029e-01
-9.962115799295637730e-01	4.308283238421351413e+00	-8.253476804906001441e-01
-9.593511079354971605e-01	3.877709634384830739e+00	-1.016294826121993955e+00
-8.769543866111010333e-01	3.804386655681072593e+00	-6.912980257642692417e-01
-8.659198772989182835e-01	3.673280242190060108e+00	-7.407638903945583664e-01
-9.294814480611518492e-01	3.922077987241956443e+00	-6.749068209835094034e-01
-8.319131437610195468e-01	3.394390922001829125e+00	-4.357596432497551353e-01
-8.345357807599008693e-01	3.421708357544813062e+00	-6.092041142850630475e-01
-9.275365545409647305e-01	4.051740962496285015e+00	-7.866424326344486628e-01
-1.035313956647119893e+00	4.570038452512052096e+00	-5.633011816333832744e-01
-9.587125872555219974e-01	4.072486408876304864e+00	-8.380615615835858012e-01
-8.457473535670371190e-01	3.508565577803878455e+00	-7.338976258469216418e-01
-8.821544619192616121e-01	3.626264501897960901e+00	-6.584151387484801221e-01
-9.759614467024392281e-01	4.138865676481438882e+00	-7.906676144470943246e-01
-8.770916493716311990e-01	3.748723436717364521e+00	-8.374997649243334230e-01
-1.011428434942184929e+00	4.121431829289027071e+00	-8.445286459597000084e-01
-9.061465591606728820e-01	3.852968883536254552e+00	-8.940935006800204699e-01
-8.583923378488438338e-01	3.634862700114450451e+00	-8.480401893802327340e-01
-8.249545445230529461e-01	3.446842199966830833e+00	-7.688740781761754794e-01
-9.219780317615964282e-01	3.868729372154189328e+00	-8.695942310199062941e-01
-1.004862633265303229e+00	4.372132338296633947e+00	-7.098849454634921230e-01
-1.058423676010932679e+00	4.458087975475255149e+00	-8.675374854021947746e-01
-8.422326706990798106e-01	3.453801445788074798e+00	-7.923270458867047727e-01
-9.762877282418188640e-01	4.050133586599166335e+00	-9.041499647015268648e-01
-9.017076038864940690e-01	3.843258612422745468e+00	-6.602718850196810374e-01
-1.016791284202690715e+00	4.106695105101209720e+00	-9.209558939365383168e-01
-9.472460494330673386e-01	4.018566543338538466e+00	-8.936036180573941889e-01
-9.699367737687470958e-01	4.100896691348033585e+00	-9.637342501739044609e-01
-9.617276341059143308e-01	4.267021118369098254e+00	-6.664652904560985913e-01
-9.643063400848090883e-01	4.003003442001284107e+00	-6.923460531253963213e-01
-9.775371995205857090e-01	4.105516805603360631e+00	-8.967316607484545621e-01
-8.153919312455245594e-01	3.331117741057686210e+00	-7.966201468992476498e-01
-8.941302496482024242e-01	3.770800703455700287e+00	-7.619280458589213767e-01
-1.022202492545820407e+00	4.508802963058604618e+00	-7.721035496675923149e-01
-9.229399221812231158e-01	3.779786896200336255e+00	-9.819242478119976081e-01
-8.936209766620496486e-01	3.854215907925417461e+00	-7.016068075904358103e-01
-9.346868668723882223e-01	3.951905710372356051e+00	-1.018189459598571212e+00
-9.947885658068831294e-01	4.125851632805337843e+00	-7.497315557723058799e-01
-9.599535282056831376e-01	3.999131468690675373e+00	-6.915125134628290482e-01
-8.034562596731310569e-01	3.363700564446722829e+00	-6.865316983149881702e-01
-9.643300448174152439e-01	4.204636353679169325e+00	-8.439150232718156674e-01
-9.163085049603706400e-01	3.878820527964884413e+00	-8.291015449121893477e-01
-1.025306050719514639e+00	4.427554528371639542e+00	-8.112683009578703919e-01
-8.402348317007469758e-01	3.484087742744236937e+00	-1.005956216261958192e+00
-9.740239502575415154e-01	4.046257937717622433e+00	-8.347751436697791183e-01
-9.034022993866729356e-01	3.820006488625975916e+00	-6.949489672797650730e-01
-8.553326133047622903e-01	3.434528808044899684e+00	-8.619555204099238477e-01
-1.090370094808431833e+00	4.522597581267399747e+00	-9.016855649951276419e-01
-9.927698487558828111e-01	4.397339961642044770e+00	-9.267394359586970110e-01
-8.593129654387658967e-01	3.709015692209066017e+00	-6.321578160304585081e-01
-9.838086784564048504e-01	4.110560351874437579e+00	-8.472023971836269984e-01
-9.581713768622738270e-01	3.997720937246203476e+00	-8.568649781412490674e-01
-9.385940917393702509e-01	3.680740253643584925e+00	-6.468979645933499167e-01
-1.074481763543937873e+00	4.534264119735519571e+00	-8.369276885722796155e-01
-9.805068949521607014e-01	4.156586575936120020e+00	-7.937792015315194849e-01
-8.839753297498658124e-01	3.637541022617674535e+00	-9.089051704154204048e-01
-8.562480214003823642e-01	3.513849760318296767e+00	-6.992328013393818154e-01
-9.328894238119673776e-01	3.792202553191831083e+00	-9.141172999932710708e-01
-8.743710738085422873e-01	3.706022868123075575e+00	-6.753712762288384130e-01
-1.022974026301772810e+00	4.488974986910725384e+00	-1.027278667682899327e+00
-8.831673211310031579e-01	3.877922627916563503e+00	-5.049574827774848673e-01
-1.007276522460059720e+00	4.351048394376510586e+00	-6.541118823177096697e-01
-1.013734907518325512e+00	4.259595196552106167e+00	-8.673404268086171154e-01
-8.469686333403154688e-01	3.464405430883448656e+00	-8.853758522289849608e-01
-8.809019824811611388e-01	3.670472824308858684e+00	-6.377995762831994986e-01
-8.849857122316630020e-01	3.846317681722134729e+00	-5.035237866304106413e-01
-9.030311249297037213e-01	3.858977808825213351e+00	-9.447923840660361616e-01
-8.654972760979930957e-01	3.530928549476583633e+00	-6.627318348465105480e-01
-9.920213657366296900e-01	4.307745959244206446e+00	-7.536665657954623176e-01
-1.024431085459970747e+00	4.326608793801641539e+00	-8.403279791088210660e-01
-9.443548588805763533e-01	4.082487578823587704e+00	-7.118770130702980481e-01
-9.255468646255768927e-01	3.809229401509896196e+00	-8.568449157998114796e-01
-1.056810128674678051e+00	4.578492778051796108e+00	-7.562043084183915909e-01
-9.433247090151246628e-01	3.986172918799061549e+00	-9.582648622543362693e-01
-1.032672736677917147e+00	4.468722915919910221e+00	-1.092955438817150737e+00
-8.350967305847371014e-01	3.478961117707881190e+00	-8.450724232468369568e-01
-9.284651704365857183e-01	3.717696996723526937e+00	-9.478290148791633785e-01
-8.545313879238060073e-01	3.599229104670668811e+00	-5.940369331428203559e-01
-8.981232536774370612e-01	3.780344954249964751e+00	-9.366364130674262878e-01
-8.989064634634521544e-01	3.726376328986730435e+00	-6.134542703675335273e-01
-9.505349973501774352e-01	4.001095195069842347e+00	-9.238059474835109697e-01
-8.872228078108813643e-01	3.761564811833050026e+00	-4.317206004672495823e-01
-9.317913616782679265e-01	3.952019262448878134e+00	-8.161135825722126702e-01
-1.050741119950217239e+00	4.373565983560382620e+00	-9.822301378858822041e-01
-9.377592458075019177e-01	3.724044961340572168e+00	-7.717230700995747483e-01
-9.402704957754512982e-01	4.136428100365672655e+00	-7.550366770866500099e-01
-9.897396053056570775e-01	4.225500420075273489e+00	-8.710165547255881435e-01
-9.096880184724286389e-01	3.898004780769173561e+00	-8.180274876168687204e-01
-9.216287315923168411e-01	4.004819922123719955e+00	-7.426928491994906345e-01
-9.038717962484486002e-01	3.719320912785565092e+00	-7.849096472201056995e-01
-9.217375240078403698e-01	3.801958099358787813e+00	-7.884443972723811367e-01
-9.676089843283448566e-01	4.249729004829317702e+00	-7.864007625899460674e-01
-9.147966450334313881e-01	3.843480994644044468e+00	-7.737064604430163861e-01
