# m	b	logf
-1.092316492630341918e+00	4.814755661925882002e+00	-9.041664846127255295e-01
-9.568627976384628253e-01	4.114498514946473229e+00	-7.546556403898263543e-01
-9.528795932971193539e-01	4.165149340039681292e+00	-8.703331321075598037e-01
-9.524430110329078492e-01	4.279784740236195262e+00	-9.022271478101818731e-01
-1.004465795437469611e+00	4.483618601588713837e+00	-9.482174502439568720e-01
-9.524119568770874622e-01	4.254430898246292614e+00	-7.647097679372216739e-01
-1.006389211144304685e+00	4.461614015450875215e+00	-5.150500066776985131e-01
-1.046701170135936776e+00	4.681636219816995848e+00	-6.696055197454684471e-01
-8.762702973759378677e-01	3.841741148508304171e+00	-5.441261625307705074e-01
-9.404290764071676634e-01	4.245780571164758044e+00	-8.365478530567358462e-01
-1.180129322210014209e+00	5.161003240415935167e+00	-8.244715811022186314e-01
-9.845625187997163463e-01	4.326017514663096364e+00	-5.887684728703266313e-01
-9.732523702304037849e-01	4.339914551271895071e+00	-5.673903432239383315e-01
-1.023324867879285449e+00	4.561343100830156594e+00	-7.817377592334419090e-01
-9.248693826557244924e-01	4.172453055451496695e+00	-6.318315136034403645e-01
-9.859397348022483909e-01	4.389305097132496947e+00	-8.621064232845609965e-01
-1.025953548561108208e+00	4.526543882262092033e+00	-8.617926815133668539e-01
-1.052512469652471028e+00	4.709112624820572357e+00	-7.163001249281861771e-01
-9.787531002859226614e-01	4.396864491412923570e+00	-8.229868494832607295e-01
-9.928535981592861992e-01	4.302331042966270225e+00	-6.429715852811698218e-01
-8.664875320249265656e-01	3.824883333301744681e+00	-6.503715854885496750e-01
-9.226556366251776886e-01	4.011579851119075002e+00	-6.858030892248978549e-01
-9.429421965620932156e-01	4.201944191007586760e+00	-5.197100428150240869e-01
-9.785869341684182432e-01	4.236664133585200887e+00	-8.013552349175162570e-01
-8.729359523412201227e-01	3.895015595189521562e+00	-8.741776551971309761e-01
-9.218266978295377445e-01	4.202019466846433460e+00	-8.754168920907360318e-01
-9.285747746677123216e-01	4.101060332842413558e+00	-8.843704817748443414e-01
-9.402106559046435885e-01	4.191943813694434695e+00	-5.226974600541883786e-01
-1.014690136766729589e+00	4.529811670408858681e+00	-6.203272983729188894e-01
-9.146035360512002610e-01	4.144935995246733285e+00	-5.499693056093221122e-01
-9.282443990038282688e-01	4.161701261071494073e+00	-6.861068615681115146e-01
-8.680655415708952161e-01	3.865112328965104815e+00	-4.296862718913632140e-01
-1.054907593109539077e+00	4.647461530866321411e+00	-8.387944079910680806e-01
-1.003696952265640041e+00	4.348063522376795831e+00	-8.075985078204250822e-01
-9.198754208515950159e-01	4.082664344051281091e+00	-6.058608610308504616e-01
-9.437529413547258716e-01	4.257157397988409642e+00	-7.691283813772419320e-01
-1.001904400356933511e+00	4.444018765140826055e+00	-7.475795581357378428e-01
-9.841744289757974329e-01	4.432267857800953337e+00	-8.267489357214632406e-01
-9.671696849079307601e-01	4.198581846984207999e+00	-5.511778455730330650e-01
-1.035394035837159610e+00	4.752302483167434310e+00	-8.401127490073960757e-01
-9.815727191903136362e-01	4.314839056220096225e+00	-6.856766641591610645e-01
-9.565065273234417687e-01	4.363099493993624733e+00	-6.414456658678368006e-01
-1.095947703736268819e+00	4.821323347946012916e+00	-6.906100269800339309e-01
-8.065794885070017850e-01	3.582401345840342088e+00	-3.463548018577490839e-01
-1.025836514690116719e+00	4.609756621691413869e+00	-8.123353101233325990e-01
-1.004543792732643048e+00	4.534699563606232608e+00	-7.865763468221513843e-01
-9.968224625290308394e-01	4.503988838749136470e+00	-5.396352796840427901e-01
-9.561755113791013949e-01	4.301743800840654330e+00	-7.121187732343250421e-01
-9.741390622591359350e-01	4.270846033469541503e+00	-7.305889143770802896e-01
-1.134106101243909759e+00	5.081060355935902884e+00	-7.189120455842705759e-01
-8.830891390660630114e-01	4.060721465923838203e+00	-4.591217623559765704e-01
-9.666366444315752648e-01	4.215582012889504071e+00	-7.051980889820381737e-01
-9.740606603009258624e-01	4.335087946916656776e+00	-6.742580263017859954e-01
-8.758687586914770673e-01	3.779947118269762374e+00	-7.327131230932252270e-01
-8.943324992646636273e-01	3.946091499630171917e+00	-4.619352009415921279e-01
-1.014644003635528424e+00	4.296672245741995688e+00	-8.651997353857969753e-01
-1.010182253058545587e+00	4.651460526941232132e+00	-8.286614994999290662e-01
-9.154500693398074374e-01	3.998343695294763300e+00	-5.578711235939323165e-01
-9.501400853651628120e-01	4.156141998386679859e+00	-5.977155264584194105e-01
-1.018278514957369874e+00	4.459016245880000895e+00	-7.094720582149032229e-01
-9.712913901903892366e-01	4.178841721961790157e+00	-5.552861853225330435e-01
-8.393626078808471558e-01	3.664201346736147613e+00	-4.745408921788573653e-01
-1.026295014308007181e+00	4.375193513107065613e+00	-5.685765215672210493e-01
-8.517640496422941299e-01	3.768231499503370330e+00	-7.324714144165362928e-01
-1.114342290754571696e+00	4.910172449885294554e+00	-7.171550374873107980e-01
-9.590902824150359107e-01	4.167259003044634369e+00	-5.997010354666588716e-01
-9.700642926379139386e-01	4.318322826179692875e+00	-6.658878427393264410e-01
-9.114388358594374129e-01	4.051041838844911425e+00	-6.632047397501156238e-01
-1.056612761171633608e+00	4.610801047089895910e+00	-7.883923537420299832e-01
-1.071962897583552676e+00	4.768808886858650453e+00	-9.591233195742392414e-01
-1.028155020252572660e+00	4.499141342648294462e+00	-7.004181446549145873e-01
-1.019239929749127693e+00	4.696652803676471422e+00	-7.660121796780102743e-01
-9.074097473991427076e-01	3.813778980880961900e+00	-6.270394192422952262e-01
-9.125395067513523140e-01	4.135661893190692773e+00	-5.955387293892850931e-01
-9.892652883176152878e-01	4.400975087524340523e+00	-7.909344663099876493e-01
-9.602122179833304516e-01	4.325092974428383030e+00	-6.149634111036391682e-01
-1.057927865198637907e+00	4.827172934430427276e+00	-9.422248703526304725e-01
-1.004371536644474316e+00	4.549583436195979935e+00	-7.403043135727562785e-01
-9.712163672371199041e-01	4.221425296793755777e+00	-4.930560475607748128e-01
-1.022604568572645478e+00	4.548818835210905576e+00	-7.974061193646895251e-01
-1.006011623297734081e+00	4.385836900756406642e+00	-8.999765638902372800e-01
-1.006389115560982761e+00	4.419184061740430991e+00	-6.487571026690276410e-01
-9.591447713289569243e-01	4.243395295170546255e+00	-5.958807826844987332e-01
-1.082315804928456471e+00	4.624974718093540993e+00	-6.439947061862180133e-01
-9.498977984136690589e-01	4.353586466757755069e+00	-7.184355211384955142e-01
-8.700160378366632585e-01	3.883503728048021131e+00	-7.509821806358263352e-01
-9.703101535109676101e-01	4.438873734447156494e+00	-6.362476957868419269e-01
-8.691140439481226387e-01	3.845879175297272301e+00	-7.034905263358363081e-01
-9.994060493386531796e-01	4.502425979313946947e+00	-7.296832809037295808e-01
-8.532593732672727471e-01	3.745147550944912140e+00	-3.252900235859275124e-01
-9.294694079446503832e-01	4.137276618467135236e+00	-6.602139346271584941e-01
-1.046417823472797215e+00	4.557643695204077972e+00	-8.388255724727646800e-01
-9.377894661528067832e-01	4.131278909853460135e+00	-5.078005891934298521e-01
-8.896535026844474281e-01	3.923454227195585009e+00	-5.808842146007984208e-01
-9.635896542596573688e-01	4.123619898275788564e+00	-6.178415947333307789e-01
-8.907897031320604064e-01	3.824467655105026509e+00	-6.523317579890276496e-01
-8.590983978163138080e-01	3.754695963034773598e+00	-4.380923885034647691e-01
-9.395651284973722817e-01	4.161959987479962209e+00	-6.008750073727152641e-01
-9.771380157027271807e-01	4.323692537067328701e+00	-6.396199784666423138e-01
-9.705153617250318332e-01	4.250052009529890817e+00	-6.420767550725028361e-01
-9.637182533788286598e-01	4.220899179522725753e+00	-6.392024371340301325e-01
-1.046350495912020895e+00	4.394670902184177663e+00	-6.740585962670477826e-01
-1.007871706466607176e+00	4.389153626191781399e+00	-7.272713050206283114e-01
-9.910883453911375485e-01	4.384414581010262602e+00	-6.900268679735049870e-01
-9.768875100848886106e-01	4.426727704457588786e+00	-6.434966340774670446e-01
-9.693304258207010582e-01	4.234792102560922977e+00	-6.664859542126081449e-01
-9.889136261374303905e-01	4.172133264754371851e+00	-7.204781829636476287e-01
-1.025146649949615574e+00	4.521525568167187537e+00	-8.401536066033925554e-01
-9.962388577418768154e-01	4.444362350271193307e+00	-6.385307138983197239e-01
-9.698111852872869365e-01	4.328865664157786952e+00	-8.296475180490667789e-01
-9.360521966481922806e-01	4.106092269905790459e+00	-5.764071484802435474e-01
-9.787708659524022581e-01	4.253005413036759386e+00	-7.626171971183758336e-01
-8.732625934516785593e-01	3.748696013655252290e+00	-7.011751649659807573e-01
-1.024006978728538186e+00	4.526241703937461835e+00	-7.955074679754027267e-01
-9.954461856488697746e-01	4.408592926844796978e+00	-7.258688463129308044e-01
-1.004494013142245956e+00	4.371211558617949855e+00	-5.400286413741107738e-01
-1.018027169777545815e+00	4.637571618850035549e+00	-8.893916470800833363e-01
-8.999180371750483687e-01	3.928277209660479219e+00	-7.063486640283219709e-01
-9.251625805995841167e-01	4.019739996925861369e+00	-5.991321449500305318e-01
-9.031063908554547437e-01	4.024063224555593621e+00	-7.781188969800937327e-01
-9.204669668992240261e-01	4.020861871850144098e+00	-6.206148570660536823e-01
-9.421574544644490956e-01	4.014894430077063703e+00	-4.387266348746325928e-01
-9.352000521916175035e-01	4.064692662885164509e+00	-5.992087294028376476e-01
-1.036917703818648784e+00	4.460165075699634940e+00	-8.370763840860853122e-01
-8.915304324548525283e-01	4.011335986371630469e+00	-4.409233517344707254e-01
-8.943048469561487579e-01	3.920158545595719524e+00	-6.152976907828240360e-01
-1.024559117234603356e+00	4.376857826298281573e+00	-5.564976790344635660e-01
-9.353894813172966005e-01	4.055394645435728584e+00	-8.548212207942836871e-01
-9.460003764080131550e-01	4.140316068741068278e+00	-6.288759090177634681e-01
-8.831081819892849794e-01	3.929480190338611401e+00	-5.165739705384437830e-01
-1.092525962938657225e+00	4.928073512498041708e+00	-6.597466042959307941e-01
-9.990111878443223015e-01	4.444557968749568211e+00	-6.722154798655112229e-01
-9.669715503600722073e-01	4.443936822012513943e+00	-7.268220670269135431e-01
-9.614168562255522854e-01	4.321448470437479372e+00	-6.472455931305056698e-01
-1.065064705927886823e+00	4.570691384583421168e+00	-8.301078068115885777e-01
-1.013547826942616359e+00	4.542900655278987898e+00	-8.456062251978856414e-01
-9.708972470330583526e-01	4.416966887683607013e+00	-5.730564782158003023e-01
-9.746348828262004771e-01	4.262555495299293007e+00	-6.541522059479125684e-01
-1.086776966267525291e+00	4.748157406804419445e+00	-8.318941470508373071e-01
-9.906075942775209864e-01	4.502203853927571942e+00	-6.257851508043137390e-01
-9.434404152504711760e-01	4.208085551947118752e+00	-4.852871854864768686e-01
-9.835652085767990771e-01	4.285777190330509967e+00	-9.881526807667107004e-01
-9.549741598091059380e-01	4.239207325880800070e+00	-4.761068069549488913e-01
-8.385467906999396481e-01	3.702945202995592933e+00	-4.843055399704440656e-01
-8.570445389734435704e-01	3.760378792685385996e+00	-4.973618353268084435e-01
-1.069790859754372381e+00	4.669703299118454609e+00	-7.658141085005405468e-01
-9.780427825347921544e-01	4.376603991120224357e+00	-7.810625595488742690e-01
-9.835382677578646815e-01	4.259492184383935509e+00	-8.007733216152318478e-01
-9.618357851679417703e-01	4.251274477420857068e+00	-8.425985222874383673e-01
-8.856194864686062207e-01	3.809265417720907099e+00	-7.047879616793699675e-01
-8.870711308398074868e-01	3.894000137481363311e+00	-5.704915946030245655e-01
-9.548994619835274866e-01	4.245963572966399369e+00	-7.144149404233384182e-01
-9.294350545450980050e-01	4.042401106344213346e+00	-7.423366251587955045e-01
-1.005477969307680297e+00	4.361563404137353217e+00	-7.616500654786440005e-01
-1.047071358459695345e+00	4.716678575065294865e+00	-6.966466842434868578e-01
-1.096224144288047597e+00	4.619458884758747885e+00	-5.292977645466572234e-01
-1.048274875435488029e+00	4.713320878140022430e+00	-7.581126323931659527e-01
-8.793372321765922095e-01	3.927196609267254335e+00	-5.964835216118952177e-01
-1.027033723495413442e+00	4.515299928933663054e+00	-6.961583576135953466e-01
-1.008657283690311601e+00	4.442895398825005060e+00	-1.058132880094710959e+00
-1.051739306225491832e+00	4.596423730133871288e+00	-8.302528312156292056e-01
-8.470642248287575393e-01	3.794166715459277306e+00	-6.851886757308982556e-01
-9.038658897132835213e-01	3.933712709668481189e+00	-4.681633157205106199e-01
-1.080282463391659231e+00	4.920959178371599130e+00	-6.866949182204276081e-01
-9.784862734313697352e-01	4.415332975887080735e+00	-5.962495128265234978e-01
-9.543370039778726888e-01	4.265785878241369566e+00	-6.983515610942483409e-01
-1.094532719742632665e+00	4.811355882973041176e+00	-8.089258100779926908e-01
-1.018696029238440159e+00	4.512546173612848932e+00	-9.123494353169535609e-01
-1.015209632442847676e+00	4.394120939085407684e+00	-8.318859394630946369e-01
-9.369919899434100419e-01	4.043467956659810625e+00	-4.352835446001407371e-01
-1.213598861012508578e+00	5.399259102971654123e+00	-1.010054536403153680e+00
-9.007193725248240357e-01	4.065467740250849893e+00	-4.150070098310766342e-01
-1.010431330203999334e+00	4.507808034229884520e+00	-7.428873940375035900e-01
-1.030415877765067600e+00	4.422383681361031549e+00	-9.968426716369820362e-01
-1.081850084051402483e+00	4.798064036744077221e+00	-6.840849042616652387e-01
-9.280810523532608824e-01	4.054476901472950701e+00	-3.460953260180619218e-01
-9.396568063779423552e-01	4.223947084411897812e+00	-6.681982735765639170e-01
-9.949402488352547813e-01	4.270427274495440351e+00	-7.732239130376634684e-01
-1.101750010820679471e+00	4.979627440949421668e+00	-7.852005804718413806e-01
-9.277692128209721334e-01	4.121540745466817590e+00	-6.127366720772201569e-01
-9.731249466543403503e-01	4.406004625607089054e+00	-7.064933512791936598e-01
-8.244758713954376539e-01	3.638568635667390083e+00	-3.119851930966758280e-01
-8.644450062080903940e-01	3.787013775036113028e+00	-5.555687409735345916e-01
-9.116012634250606483e-01	4.152449162153548201e+00	-4.624524446011469281e-01
-9.725013724843002416e-01	4.225510213160393214e+00	-7.294067834470538969e-01
-9.524523904347192982e-01	4.127812266632194138e+00	-7.434975013977643821e-01
-1.089099482314762390e+00	4.600929914374097152e+00	-5.973870080905241409e-01
-9.836760819259711131e-01	4.292148441378594192e+00	-5.467511099130696328e-01
-9.767236105475275432e-01	4.338225398289820234e+00	-7.499119033845066395e-01
-9.558528979322896690e-01	4.221066736217200521e+00	-7.299419714519358449e-01
-1.094351883554286697e+00	4.790654052257889539e+00	-6.162734751751821616e-01
-1.021450778240092339e+00	4.601618204927492073e+00	-7.496491116026025026e-01
-9.838210087849025287e-01	4.427900109263863904e+00	-7.215832257094053626e-01
-9.741821273880953980e-01	4.305844961159394302e+00	-8.645869505962835433e-01
-9.690610962937125095e-01	4.235753521508664576e+00	-8.069016890909598283e-01
-9.656467766018046461e-01	4.270351257624262153e+00	-6.626405388426244158e-01
-9.856518009082577692e-01	4.332648816446115880e+00	-7.042524830041279049e-01
-9.521455259028728246e-01	4.221363971390926118e+00	-5.875664339883366338e-01
-9.657331619327900185e-01	4.440283740065183338e+00	-6.653124344132408385e-01
-9.574607189105523997e-01	4.100558075013600146e+00	-7.775521692391530459e-01
-9.685658558431140541e-01	4.239984168282122212e+00	-5.094763213847455230e-01
-1.041850578217290213e+00	4.456052274585251105e+00	-8.114694887394684475e-01
-1.021505979983503565e+00	4.605529756220568594e+00	-7.530456823221711726e-01
-8.431738404964406186e-01	3.673350085664071063e+00	-6.880792367744059668e-01
-9.254999690403955537e-01	4.064532349511619458e+00	-7.010734476163554829e-01
-7.228441639426229637e-01	3.197506334789764537e+00	-2.704181806341392491e-01
-9.912540943509203784e-01	4.300397760466002417e+00	-6.452926493725024137e-01
-9.603266601726492269e-01	4.086071495642370266e+00	-6.428188804010246393e-01
-9.432276722961641102e-01	4.299835879065328825e+00	-5.298280651434643662e-01
-1.104725551660311611e+00	4.787536259016252238e+00	-8.692342550226975773e-01
-1.020620232328679045e+00	4.527664531815106308e+00	-8.042052425977410657e-01
-9.168862279661571524e-01	4.045587198554241759e+00	-4.167961662332565487e-01
-7.894134612167253984e-01	3.498047455024729135e+00	-3.335258693168792199e-01
-9.567517402362089030e-01	4.301224754157311203e+00	-6.571031849695835314e-01
-8.868596923705641677e-01	3.885799368168680878e+00	-6.407674305281478855e-01
-9.765205551037620113e-01	4.485504097310307969e+00	-5.768327301071446422e-01
-1.072046273500461000e+00	4.662467647571601148e+00	-1.042510142054559052e+00
-1.047440585656558731e+00	4.521715346287952464e+00	-8.244525412134229292e-01
-9.139687306373758258e-01	4.044260645191696923e+00	-4.909111283211881060e-01
-1.074469916523869806e+00	4.868698839653443855e+00	-7.015996135379529708e-01
-9.430155231451801123e-01	4.109569062766292191e+00	-6.861543941591112805e-01
-9.313657609140236771e-01	3.954563554405153170e+00	-8.292629862246043704e-01
-1.082054980854641357e+00	4.787171812767956780e+00	-8.217189121384824713e-01
-9.907360877958385492e-01	4.514697423381036856e+00	-6.466311775855979604e-01
-9.517730026657018616e-01	4.259219770150868278e+00	-7.310271971631155941e-01
-9.286811178193346006e-01	4.090026959727204314e+00	-7.614839843238130346e-01
-1.129409107521328615e+00	4.909068696035396862e+00	-9.814378051071603881e-01
-9.132188732337193082e-01	4.143666007300246257e+00	-6.220755720767753294e-01
-1.076991132462330913e+00	4.593349358254878112e+00	-6.970062353878603290e-01
-1.115046506014430561e+00	4.936793789146372902e+00	-9.364445148081605996e-01
-9.497353905695611331e-01	4.214656316516549595e+00	-8.440446311258352763e-01
-9.571110930095529934e-01	4.195961355240046764e+00	-7.642376507786992068e-01
-1.017570975990051974e+00	4.451202592865243446e+00	-6.730253468793341298e-01
-9.211236916759569793e-01	4.042636586436542778e+00	-5.664799186088651517e-01
-1.052693775483318772e+00	4.878959189239103544e+00	-8.266300573776272920e-01
-9.142775194879669831e-01	3.922566383761503683e+00	-7.209879928094367063e-01
-7.857591252106017610e-01	3.446814692071919595e+00	-4.349306218477498320e-01
-8.525099688252470997e-01	3.739961628668122096e+00	-4.244832711140496539e-01
-1.061846999895051491e+00	4.604076716836697614e+00	-4.666521319406145007e-01
-9.175765669036634042e-01	4.031009017943089745e+00	-6.404311402550395549e-01
-9.856095974670867621e-01	4.395583161224568158e+00	-5.494780158723980845e-01
-9.897123965185781191e-01	4.282663177921394393e+00	-5.588621123607844243e-01
-1.013910954259054531e+00	4.515824756954609498e+00	-8.833964285648433501e-01
-8.817107190232974512e-01	3.881793856659710329e+00	-5.197910961775128458e-01
-8.803455484089638405e-01	3.875900876235961690e+00	-5.801717035943056988e-01
-1.007556777173570284e+00	4.564841323345806501e+00	-6.096721199292143289e-01
-1.016574653087443769e+00	4.571072603600501161e+00	-7.920572499779858777e-01
-8.479780990072002256e-01	3.669237887894367223e+00	-4.782100783311044601e-01
-1.001319592249433121e+00	4.393123074546561924e+00	-7.148400706638271540e-01
-9.051289225215324308e-01	4.035170441761156468e+00	-7.538662370716201488e-01
-9.864590431273155824e-01	4.331228607184503865e+00	-6.274680732745343548e-01
-1.006429923692210737e+00	4.488775214860868168e+00	-6.749106449744202152e-01
-9.965487767079929116e-01	4.403678129423418852e+00	-6.655689211929770588e-01
-9.526580496761789529e-01	4.374800389140215628e+00	-7.511790919453592563e-01
-1.105804902478151774e+00	5.011965721810675234e+00	-1.009405299471560769e+00
-1.016184379372055302e+00	4.456298504208517919e+00	-7.300298971935472725e-01
-1.063699902239471307e+00	4.827228329447581956e+00	-8.736232615649428546e-01
-8.996282332329852416e-01	3.890260850970921336e+00	-9.144258803536120528e-01
-1.109515063937791757e+00	4.861195821301612874e+00	-7.465291335926556027e-01
-8.554297638063752540e-01	3.844489777622903670e+00	-6.252535027813451718e-01
-1.023442188107102080e+00	4.534444049855969716e+00	-7.589693208767034349e-01
-9.045418383124343986e-01	3.911095345113860144e+00	-5.392852538885845037e-01
-9.180996183024090485e-01	4.053604608111852414e+00	-7.172822091248756138e-01
-9.678554184414098760e-01	4.271995805063871110e+00	-9.813719221424290762e-01
-8.029261895597463727e-01	3.523075522874941079e+00	-4.623162195468646374e-01
-1.039457215071335705e+00	4.749257906627071257e+00	-7.838633648187134373e-01
-9.482777320126146714e-01	4.099080494884778325e+00	-8.337982958496638064e-01
-9.850032398322765559e-01	4.364514719035723189e+00	-5.877582909395069333e-01
-9.749729214344867723e-01	4.222973711641556882e+00	-7.083118781675429299e-01
-9.032875569128934190e-01	4.009464666041912650e+00	-6.799947598253630598e-01
-1.031610230091505098e+00	4.501403853418007195e+00	-5.205972924828035087e-01
-9.691786949639148441e-01	4.335331901932732102e+00	-7.322885769793212596e-01
-1.104441843522934841e+00	4.820114890816254771e+00	-7.422883323848852299e-01
-7.293216161491337113e-01	3.135332487811368196e+00	-2.785389585328650330e-01
-1.084951924518969824e+00	4.732356070797546721e+00	-9.456922428532485991e-01
-8.688264455333759573e-01	3.774240502845177758e+00	-6.519051956781176660e-01
-8.113583307032903313e-01	3.613222252048206240e+00	-4.751453691743842134e-01
-9.706785088031869568e-01	4.305355940693502248e+00	-6.380950562692876415e-01
-1.069486128524437474e+00	4.761505221804125831e+00	-9.953796951505725632e-01
-9.750672710093333251e-01	4.244929411282456044e+00	-9.054477240858374021e-01
-9.188055353249167112e-01	4.053700174459946126e+00	-6.398102467544966032e-01
-8.970977752563488172e-01	3.951937931819979877e+00	-7.040950634883667014e-01
-1.033469554869237417e+00	4.661448349508784617e+00	-7.743932029966607011e-01
-1.005961288692150513e+00	4.482090641586738755e+00	-6.313304716239790393e-01
-9.561822578265707362e-01	4.243263856487470065e+00	-7.504177867756708364e-01
-1.012230569688517656e+00	4.627788870705891178e+00	-7.883818705580971642e-01
-1.036296215500064122e+00	4.628221966627278583e+00	-8.737610663107432396e-01
-9.941773338539062754e-01	4.336439925051496225e+00	-8.773537412461207552e-01
-1.041487980735995578e+00	4.727850708614698583e+00	-7.802440759602951026e-01
-9.582189715689511944e-01	4.176890008474079430e+00	-8.159676758942677743e-01
-9.691093817622640216e-01	4.263574846965515697e+00	-6.641455646991083483e-01
-9.020861063210722230e-01	4.100026113016608242e+00	-6.304132361746692670e-01
-1.026010260535642704e+00	4.436700852470426781e+00	-5.687288039804339057e-01
-8.639525269680883302e-01	3.826899303372236272e+00	-6.653349606669791694e-01
-9.065869210482483398e-01	4.128593616288291024e+00	-7.928462339899925437e-01
-9.879491691488321292e-01	4.421989241211042199e+00	-8.888733526443775013e-01
-9.112587144234814973e-01	4.148199860168823250e+00	-6.194723766654191000e-01
-1.028123662363873869e+00	4.703698058468599008e+00	-7.717951819749134801e-01
-8.652387000384890170e-01	3.752153402165635754e+00	-7.993277415300465982e-01
-9.549093238237094106e-01	4.144646917532471164e+00	-6.191956548632480128e-01
-9.008270361601351528e-01	3.967923360039178782e+00	-4.965039297705585719e-01
-8.839426202160171053e-01	3.968564188601494180e+00	-8.425399204952497278e-01
-1.031643950016516431e+00	4.426583443637016835e+00	-7.400747061683858874e-01
-8.785662345332555523e-01	3.728114702338113151e+00	-6.091730786479936377e-01
-9.859575362566591616e-01	4.272254224948451196e+00	-6.136016270458912736e-01
-8.632808109453529166e-01	3.936872611028392921e+00	-5.189345271738770027e-01
-1.057191489541600360e+00	4.737306755905184907e+00	-8.890331883061145524e-01
-9.772544723839433622e-01	4.193012647464429143e+00	-8.172141242790746940e-01
-8.784231882970796601e-01	3.912073510131738985e+00	-6.285212330193952202e-01
-8.313908445174633677e-01	3.708275225897589511e+00	-4.639939358785130086e-01
-1.049473637120476699e+00	4.591906440752334895e+00	-8.934429759748017119e-01
-8.896766751782996252e-01	3.940362438868793671e+00	-7.041310840030887697e-01
-8.334370683837419858e-01	3.743278924284900278e+00	-5.274983794806562543e-01
-8.771037273174790982e-01	4.006609906635512530e+00	-7.264032823242894121e-01
-1.140506331505606319e+00	4.989884402506167937e+00	-8.740311766331485543e-01
-1.041592037256828807e+00	4.527566487941356854e+00	-7.142795057208859433e-01
-8.767382887643114797e-01	3.838739778741178554e+00	-5.543186994089180919e-01
-1.022835934083448750e+00	4.650612104683501613e+00	-6.113943926899387815e-01
-9.930913051403559288e-01	4.330422999821203156e+00	-7.796414882815214664e-01
-1.027207405119646477e+00	4.594493155495421810e+00	-5.686010993562420346e-01
-1.083250965289091594e+00	4.871274925939861333e+00	-8.891989166220148899e-01
-9.932272437271091325e-01	4.281591288594936984e+00	-8.490103781684485984e-01
-1.015164231764955849e+00	4.344705149946126888e+00	-5.618048241032556067e-01
-8.616118843805939953e-01	3.859539372194934703e+00	-3.869753912287399178e-01
-1.040284429804315236e+00	4.541158496785913101e+00	-7.690141675627145679e-01
-1.006607715941346681e+00	4.523913969827867199e+00	-5.526688146465559281e-01
-9.290693010556794196e-01	4.139931302286475656e+00	-6.279934925945842572e-01
-1.024023973273719523e+00	4.608953580499604463e+00	-9.266923581438949453e-01
-1.001970042772666103e+00	4.606969850115876675e+00	-6.678346737688484192e-01
-1.074201325748854519e+00	4.919756325129774233e+00	-7.936778265414246025e-01
-9.292577898995901808e-01	4.231448560596088093e+00	-7.338311227909787293e-01
-9.183729091065532257e-01	4.060618495384265891e+00	-6.834170490527995412e-01
-9.346645463107523533e-01	4.145766337492166720e+00	-5.589575095754838463e-01
-9.196434539089453075e-01	3.998232826419302555e+00	-8.109627278057839339e-01
-1.088966756275274061e+00	4.759132512656739422e+00	-7.069639954924826775e-01
-8.808140313917196540e-01	3.844129047609943228e+00	-6.398452339685056778e-01
-8.358366760548224805e-01	3.702177901849995401e+00	-5.476892488636682099e-01
