# m	b	logf
-1.062153700269905743e+00	4.835147396894590166e+00	-7.806696718422567738e-01
-9.752684797631717695e-01	4.369791612303826511e+00	-8.468644799228624009e-01
-1.119227847760032590e+00	4.967621280667541939e+00	-6.191436759147828095e-01
-9.562224761937684336e-01	4.271075689039430578e+00	-5.458392410586088150e-01
-1.089550940238069643e+00	4.871195720731244627e+00	-8.968469851594931264e-01
-7.882861070580993168e-01	3.509717922482981756e+00	-4.303281101376950080e-01
-1.192174657057307963e+00	5.449432255038410666e+00	-5.694216250110231137e-01
-8.942332295099632011e-01	3.975193909171907070e+00	-5.306868150197001643e-01
-1.068246803580210180e+00	4.937442095719827506e+00	-6.128974069593194907e-01
-1.047407174131764762e+00	4.642597810450104667e+00	-6.980829737867898510e-01
-1.062717030684082298e+00	4.744017163763740719e+00	-7.935097337023104824e-01
-1.037765392669622644e+00	4.722096069608829438e+00	-6.785364692878554926e-01
-1.040430896047988441e+00	4.698150007090124980e+00	-4.778964993258436045e-01
-1.054291746412178155e+00	4.688309123792252286e+00	-4.637589344771473332e-01
-1.058635018101823366e+00	4.726364454718494201e+00	-9.390390104876688016e-01
-8.680443906395555187e-01	3.963813430959506334e+00	-2.286076747041259072e-01
-8.948291373480841138e-01	3.912334628943549220e+00	-3.928185662126237321e-01
-9.763590918800273410e-01	4.374122468758518956e+00	-6.360265361910468762e-01
-8.155680348116260969e-01	3.504545395126853258e+00	-3.188195705107200739e-01
-9.296739381548322356e-01	4.223208856946095047e+00	-4.988301417803501225e-01
-9.781965093386808530e-01	4.450490643524410039e+00	-3.555767868425901979e-01
-9.835579807703734856e-01	4.415346438323544120e+00	-6.972886993380500442e-01
-9.026735198842439356e-01	3.999424199269373759e+00	-4.386692329039869609e-01
-9.536092476571672583e-01	4.342648293519832947e+00	-6.054566217267620676e-01
-1.121817950683535958e+00	4.969736859932393003e+00	-6.890428022778437578e-01
-1.036124690049277541e+00	4.521722738960635368e+00	-6.112590172536505051e-01
-9.885862290284262999e-01	4.470947169714571068e+00	-3.571708300054296514e-01
-9.713528177952251985e-01	4.300939057521412145e+00	-6.131866659379147100e-01
-1.276783896322293943e+00	5.876491362420527942e+00	-6.346082236651310327e-01
-8.919486536370331287e-01	3.999812310742942856e+00	-6.378168381939705034e-01
-9.379879819606793401e-01	4.043834014267202015e+00	-5.223278726707673014e-01
-1.136472763788240137e+00	5.257129957066514869e+00	-6.745673908156576415e-01
-9.434344211014389359e-01	4.069150168306920889e+00	-7.684140258901985820e-01
-9.431493585996693074e-01	4.221944586116531895e+00	-5.080673422515479265e-01
-1.109908373980942553e+00	4.975686349015795429e+00	-5.067443959626679595e-01
-1.025876509125025038e+00	4.610419255856254672e+00	-7.332411770829139197e-01
-9.751428552875518463e-01	4.360789125726678428e+00	-7.104895600037415271e-01
-1.133753391528740995e+00	5.137060405160257304e+00	-7.343952159564284266e-01
-1.050182536167237002e+00	4.742251251393716949e+00	-7.880650916485002488e-01
-8.722106609887708695e-01	3.939888688609339162e+00	-4.355168069834457478e-01
-1.040955118656376577e+00	4.705572918076732059e+00	-6.957566598844920902e-01
-1.051884083920855639e+00	4.653660744212438694e+00	-5.837201378766678772e-01
-1.172306917074529276e+00	5.264180379467210180e+00	-8.601289034261077049e-01
-9.558466685372604132e-01	4.456205725096837433e+00	-6.038006659501939932e-01
-1.003447553304757323e+00	4.670021724370318594e+00	-4.792231331358804414e-01
-9.383956198939035209e-01	3.930098001919243078e+00	-4.582868680316466437e-01
-1.012604232298125684e+00	4.438843110075217702e+00	-5.845853136463594613e-01
-9.635610882128859966e-01	4.397252095066596311e+00	-6.241299910220931002e-01
-9.223327385492425812e-01	4.060372422868547382e+00	-4.749386931676027324e-01
-8.427512110433930115e-01	3.757888772907828745e+00	-2.536930613883393582e-01
-9.319853255132622971e-01	4.098075531724415299e+00	-4.800838501218928633e-01
-1.110561261496430419e+00	4.828474500522045965e+00	-6.373311514769530728e-01
-1.006603892212359463e+00	4.645998053035939712e+00	-5.729019877809052863e-01
-9.711085625715935032e-01	4.402267161098384562e+00	-7.439892750638767982e-01
-1.000925735238856751e+00	4.455532666562626254e+00	-6.540455155345709093e-01
-1.047276944443710223e+00	4.704854229956459299e+00	-5.673784254963386564e-01
-1.098154275457536855e+00	4.830949729533458026e+00	-6.530334324240933963e-01
-9.969612260505268386e-01	4.533689602100472449e+00	-6.024235081139234227e-01
-1.062151480862171260e+00	4.817980938271582581e+00	-4.934815108074895318e-01
-9.947150084648138657e-01	4.397751708277950478e+00	-8.309016610348973764e-01
-1.225680997060350830e+00	5.417155055973884359e+00	-7.344454185636890564e-01
-1.104122462197947296e+00	4.915722335240689134e+00	-7.763177528113205383e-01
-1.075318169015237579e+00	4.876341461112883913e+00	-5.741432827725864163e-01
-1.094741218013604467e+00	4.897479749431168372e+00	-8.281091889359073477e-01
-1.052697555508442795e+00	4.716489028789840887e+00	-7.884730629557812343e-01
-9.661537439818663753e-01	4.352809359400231948e+00	-7.053015287921191590e-01
-1.047827254062332569e+00	4.695676659557620702e+00	-5.988961239330152786e-01
-9.357870152059692970e-01	4.255712001266102718e+00	-5.364405715010925890e-01
-9.941330122835002614e-01	4.383743186064882558e+00	-7.606320696811398330e-01
-1.065283337382873396e+00	4.890847611269149908e+00	-6.948837852335543186e-01
-9.065264469200894348e-01	4.044162206239098722e+00	-7.282772030359901949e-01
-8.681617924234011907e-01	3.901445626311867976e+00	-4.433024380771055650e-01
-1.139193681341530651e+00	5.227679399918685910e+00	-5.892372313613885026e-01
-1.016953295001661095e+00	4.370182880719795548e+00	-4.535929408138403840e-01
-1.158480606602537932e+00	5.368058896284484405e+00	-5.350115114232920632e-01
-9.918407577424577237e-01	4.536406778609499035e+00	-6.186328157507342551e-01
-8.838246326898629990e-01	3.900669065475697916e+00	-2.903709651644460488e-01
-1.018066840663614636e+00	4.494977484780918076e+00	-6.516454828189672810e-01
-1.176284081179576724e+00	5.254927100290901265e+00	-7.209808315510488619e-01
-9.976112142265380900e-01	4.489933769695876542e+00	-7.990491129333447962e-01
-8.990105246185858823e-01	4.104827536340933669e+00	-5.597264370321025639e-01
-9.263046794923852634e-01	4.137873690224892265e+00	-4.946999757128648367e-01
-1.102728327641847361e+00	4.913676410969740616e+00	-7.594236232942799258e-01
-1.034367842226282086e+00	4.390582345323053914e+00	-4.569067971819074092e-01
-9.666382045302023274e-01	4.431400563437199125e+00	-5.990160756813608378e-01
-1.142802064472083989e+00	5.016149579758331534e+00	-8.137117028413222153e-01
-9.098546606117923208e-01	4.041760623316502432e+00	-5.746673024656649975e-01
-1.082567344647207275e+00	4.869659084044649866e+00	-7.476188536486666480e-01
-9.874277796739463486e-01	4.403600246397402884e+00	-6.394540117935906265e-01
-1.032366919773866520e+00	4.672978873334257877e+00	-6.221338660276016785e-01
-1.069189625904988672e+00	4.909143437888369377e+00	-5.798820678087500680e-01
-9.494465204913566936e-01	4.320836294227391683e+00	-7.058475226595225527e-01
-1.000216021806965561e+00	4.474712463358854642e+00	-5.602535650910607234e-01
-1.101337742438548872e+00	4.926655690935880294e+00	-8.105511590009305545e-01
-1.049296610667426410e+00	4.858808995530593755e+00	-3.120256138119344991e-01
-1.064565746244160671e+00	4.948310489599293760e+00	-7.028457933020670900e-01
-1.012869241362228445e+00	4.505645694837141946e+00	-5.303410826303091019e-01
-9.797777911931785377e-01	4.392403703566483131e+00	-7.678862110426394327e-01
-9.688098764501634763e-01	4.266716892221046997e+00	-6.172231975874908905e-01
-1.088236142040315935e+00	4.793987830708392295e+00	-6.430828423973959929e-01
-9.755842622325863189e-01	4.354548708816739833e+00	-7.203933267756043035e-01
-1.001239515709391403e+00	4.508909568935543177e+00	-5.111919975885085288e-01
-1.063856558404796981e+00	4.790001333812555551e+00	-6.834936799868033264e-01
-9.571710538192707007e-01	4.186735710750197015e+00	-7.142138799499090362e-01
-9.811821163033214166e-01	4.481071273406476152e+00	-5.265031936369115595e-01
-1.141640951329355058e+00	4.923481100215664874e+00	-9.682777317998771949e-01
-9.003322340708183047e-01	3.984897158085905389e+00	-5.253445102489434637e-01
-1.021918793958307203e+00	4.544700072334364016e+00	-7.175703834826085981e-01
-9.517054385074436018e-01	4.382984113625950862e+00	-5.314877034896988706e-01
-9.598006983209053100e-01	4.249245140977724766e+00	-6.117672355990203537e-01
-1.127347578527608141e+00	4.969158613887022291e+00	-7.027294695662217316e-01
-1.011505904601476935e+00	4.510282630213896304e+00	-6.947749081694681861e-01
-7.377353265978711105e-01	3.373922152227947446e+00	7.475390621524180546e-02
-8.721606743010095197e-01	4.014515178502262138e+00	-6.688926106215016265e-01
-1.120874533521117655e+00	5.027148484771106318e+00	-7.608366335957931215e-01
-1.034898070149703919e+00	4.722786990137782581e+00	-5.944360448042310674e-01
-9.088171806501232908e-01	4.124233635024274314e+00	-4.113346356756886202e-01
-1.072722958474258581e+00	4.822780555843500849e+00	-6.109310887323837758e-01
-9.013719910275639347e-01	3.991765568882664539e+00	-6.023393272562879153e-01
-9.565669382623229744e-01	4.383798620643938548e+00	-4.114987514926146117e-01
-9.314004733644070111e-01	4.026035853623364247e+00	-3.941769228262184122e-01
-9.686671763291387904e-01	4.305981585223308983e+00	-3.705916215662391489e-01
-1.173425875732723833e+00	5.321632026335301191e+00	-7.418455537422562474e-01
-9.649623789486930781e-01	4.372907103395407447e+00	-5.500889438420227817e-01
-9.774376579996696401e-01	4.364573426394793287e+00	-5.524696900956330703e-01
-9.937911604698713708e-01	4.541017515172924846e+00	-7.870488253917607979e-01
-1.091036609107078670e+00	4.961085394664002557e+00	-5.119951475028152732e-01
-1.060764679285325141e+00	4.852176174301480849e+00	-7.488088109828664463e-01
-8.857833699461543642e-01	3.876846395460024741e+00	-3.619058092665108917e-01
-8.711419802149571456e-01	3.887590721130004034e+00	-4.918475106929829366e-01
-9.853749025491541635e-01	4.227107187397298738e+00	-6.953782539915943639e-01
-1.011212591273588313e+00	4.579047240441823874e+00	-5.297932163041452203e-01
-1.047330240850940397e+00	4.827448785574705248e+00	-8.038972010895217846e-01
-9.258434423359178655e-01	4.201045664074124275e+00	-5.870947165552138358e-01
-9.012186182282291291e-01	4.045438939672789225e+00	-4.624175686447053457e-01
-9.840720412006955797e-01	4.389669294112026776e+00	-6.310514908989278693e-01
-9.184602171047786534e-01	4.174600400088547936e+00	-4.770015254921419756e-01
-1.080161207296945092e+00	4.825624419694140244e+00	-8.477129058282920626e-01
-1.022361656808789876e+00	4.472996622688591550e+00	-5.637034670232210498e-01
-1.091178748180303693e+00	4.999648985450673599e+00	-6.000576844575440383e-01
-1.111997310073966627e+00	5.001628560616140362e+00	-4.291313436075906984e-01
-9.572922429315693371e-01	4.256488268387733420e+00	-5.311009851514149060e-01
-8.727124033770369271e-01	3.995907461819587336e+00	-3.088684515622965865e-01
-1.027769698222624983e+00	4.654932939533523495e+00	-8.640773718020544614e-01
-8.603935059236337279e-01	3.932320978632601438e+00	-2.025721962161544099e-01
-1.001866396518560576e+00	4.419191581490123255e+00	-6.493261320022115646e-01
-1.002970251313736849e+00	4.523772218133262690e+00	-6.617508753073966243e-01
-1.068776941971768535e+00	4.812043681261881645e+00	-9.161899650030487230e-01
-9.506359625222254861e-01	4.313564074303781304e+00	-6.130286170488374875e-01
-1.069600623457631183e+00	4.747199184472015610e+00	-5.492856480788956830e-01
-8.938401873776414819e-01	3.842355144483326157e+00	-3.877161861627149153e-01
-9.853650996428047204e-01	4.520022546350372039e+00	-4.967569992757582265e-01
-1.051030339714779105e+00	4.791590528291184370e+00	-3.170264158888414507e-01
-1.069998432707501168e+00	4.746200898014269143e+00	-6.421948601399730672e-01
-1.091390604656659269e+00	4.837210464506100926e+00	-7.633527010457931139e-01
-1.007896333821033608e+00	4.595940397349196793e+00	-7.739151231396614872e-01
-1.041711825706124417e+00	4.646366469499385587e+00	-4.908340452649079810e-01
-1.080618948490804865e+00	4.877463611625675100e+00	-8.530281091793112669e-01
-1.068016796652731415e+00	4.759214915886865072e+00	-8.934839742238820381e-01
-1.114706764779899162e+00	5.084573205087671965e+00	-5.918690783412402512e-01
-9.286428287602818132e-01	4.124127277194052255e+00	-3.898004528875946839e-01
-9.947582686244219596e-01	4.387037681800105560e+00	-4.980467756331742324e-01
-8.995985102064595340e-01	4.112260846674161918e+00	-7.104802626189741233e-01
-9.800222844867980676e-01	4.486404344914653564e+00	-4.706157709752952223e-01
-1.065649151763121250e+00	4.799739969861059663e+00	-6.354592559656592199e-01
-9.188472954660852343e-01	4.159149369543054142e+00	-7.010916690499036097e-01
-1.083015443974735925e+00	4.942284693882943003e+00	-6.920389244266813566e-01
-1.014133455510359383e+00	4.512745566860579594e+00	-6.937056617662658020e-01
-1.110080737874566958e+00	5.069055938387355909e+00	-6.252264726907068582e-01
-9.576894154198920539e-01	4.309182673842050448e+00	-6.181879893342590027e-01
-1.083989216334732886e+00	4.707661751130112648e+00	-7.009431519538921185e-01
-1.163084805408473921e+00	5.244271243958397832e+00	-6.806031613231685595e-01
-1.023062514378805687e+00	4.393570461560173612e+00	-5.936587526743228871e-01
-9.790829149243192031e-01	4.381095049440074440e+00	-2.810425143680916338e-01
-9.515824889900681427e-01	4.261072790425937562e+00	-4.544589177610870445e-01
-9.974283250657336453e-01	4.494202328495118692e+00	-7.037482480673935559e-01
-9.111947021085486931e-01	4.100038080114819294e+00	-3.942748689252364436e-01
-9.668501557755818654e-01	4.322441277406205096e+00	-4.108020589876949513e-01
-8.880837921738764518e-01	3.945617315530157487e+00	-5.175018535246043161e-01
-1.188754468693082211e+00	5.285691192506648761e+00	-8.861653242493801041e-01
-9.409383035661290640e-01	4.193203591465607616e+00	-4.364543726965323112e-01
-8.275175529107654526e-01	3.708899912852332115e+00	-3.940715976637458873e-01
-9.277066412362242609e-01	4.202719484378418358e+00	-3.931351249463130304e-01
-9.673613497701600838e-01	4.395505957181335077e+00	-4.733665879174023816e-01
-9.960372181729482133e-01	4.512888529519602621e+00	-3.823339398051319171e-01
-8.902104627927627245e-01	3.718066494961752344e+00	-4.475858079834716952e-01
-9.658300927033192096e-01	4.317109730315794813e+00	-6.292935722633203888e-01
-1.016869673765584903e+00	4.621980924835020765e+00	-4.097815297341893537e-01
-9.569596164951561512e-01	4.287034807250572399e+00	-4.051108111634701414e-01
-1.029480741341525230e+00	4.539019301095764014e+00	-8.055623899403657751e-01
-1.086703210895163751e+00	4.867146871674218112e+00	-5.833374564058895206e-01
-1.180114165767356837e+00	5.358555018207373344e+00	-1.006896564774509395e+00
-9.133445052606472547e-01	4.079883361554459853e+00	-3.040288468928071808e-01
-1.114175247082725084e+00	4.906416205145183618e+00	-5.869956109739912220e-01
-1.171850771021496485e+00	5.331874761961215903e+00	-7.967324860099468387e-01
-1.066511526418811862e+00	4.914684212815114250e+00	-5.117398949431311017e-01
-9.492626770750980381e-01	4.300835130566334819e+00	-3.901527089355692479e-01
-1.026340618045938458e+00	4.649178331114680596e+00	-6.795624805129484303e-01
-1.009515986709000668e+00	4.603162748586385966e+00	-6.079396946926352019e-01
-8.744954995368572348e-01	3.849932857165627276e+00	-5.548584357919206234e-01
-8.833969644809303023e-01	3.903344746253657238e+00	-4.520931338933186772e-01
-9.549505607966635168e-01	4.147088214933281058e+00	-6.625745589602278773e-01
-1.059102766268138707e+00	4.752257245133051811e+00	-6.288610715278567520e-01
-1.037738537064516242e+00	4.617931373867595113e+00	-8.059185681251267441e-01
-9.309244851338706050e-01	4.056855467595482878e+00	-5.626282226763792416e-01
-1.017201893898214804e+00	4.637555701544960662e+00	-3.159978597442877346e-01
-9.293016771285147470e-01	4.020851787517797149e+00	-4.005442720201402573e-01
-1.078180229024494841e+00	4.812345445169111002e+00	-7.781598997923364625e-01
-8.526486929350656219e-01	3.822751877164960010e+00	-4.583377856200744893e-01
-9.273472111761487113e-01	4.135196867451553793e+00	-4.492993986886756330e-01
-9.829240332119449919e-01	4.364862314830832091e+00	-6.890559267793221476e-01
-1.110661395796588069e+00	4.975356893190654439e+00	-6.723933710240237449e-01
-1.039755356770041939e+00	4.571918824506269630e+00	-6.408956600761678279e-01
-8.516860180776100187e-01	4.061317131080047105e+00	-4.170830944915175920e-01
-9.903571665422702397e-01	4.460613242598627792e+00	-4.716644408066122951e-01
-1.117703065647286609e+00	5.014736303928299499e+00	-7.773901617962083455e-01
-1.109198932500881085e+00	4.949862593143283362e+00	-8.343555794661587921e-01
-9.423654626751166719e-01	4.078057632594353166e+00	-6.616882893102058460e-01
-9.975654066750023752e-01	4.376089569389218781e+00	-7.740771488054309923e-01
-1.170755281476779208e+00	5.157917742861337196e+00	-7.356611923597503599e-01
-1.090886189195628964e+00	4.673054941877329505e+00	-7.190830629626925319e-01
-1.068799164163002358e+00	4.758189074711232536e+00	-7.020781203803081461e-01
-9.734547612962631824e-01	4.460832951503917343e+00	-4.038016112119363621e-01
-1.144766775951761684e+00	5.148806194533324110e+00	-6.793584681244944079e-01
-1.019061495510090065e+00	4.642221092500356860e+00	-4.765703067077166066e-01
-1.095185827740704720e+00	5.010907333689679888e+00	-6.371423127510567053e-01
-1.040022733359843521e+00	4.605958722630896673e+00	-6.224257212355253088e-01
-1.094003051057178988e+00	4.881465773838708166e+00	-6.620425765953398267e-01
-1.068256143644432665e+00	4.770859260838990146e+00	-5.548813588498427984e-01
-1.042131192944804496e+00	4.828875494161162685e+00	-6.571406734741459532e-01
-9.892842185981143288e-01	4.522347217480199077e+00	-5.744854994414271276e-01
-1.002857442541004618e+00	4.382752578310551428e+00	-6.992989862955710789e-01
-9.079767823445342723e-01	3.999385927367452798e+00	-4.135290220886823631e-01
-9.750412193071354983e-01	4.489665550455655740e+00	-6.090285800493224766e-01
-8.998840955026278232e-01	4.225370338261236647e+00	-7.221039533636467445e-01
-9.604559104943631853e-01	4.257832062347127078e+00	-6.502621039727513041e-01
-9.264904961293674024e-01	4.023698097318852973e+00	-3.167597251875191033e-01
-9.863509910705725581e-01	4.444899434851911302e+00	-5.096467608603871824e-01
-1.076759603538940180e+00	4.888493107230846846e+00	-6.539100661668839631e-01
-9.809518506433619889e-01	4.412142472146209471e+00	-7.553231675425002845e-01
-9.004767304833878327e-01	3.989814049443496824e+00	-5.160869580481705077e-01
-9.052303010683134810e-01	3.953209798418540810e+00	-4.414853119049393926e-01
-1.150451662312300005e+00	5.227732311347962124e+00	-8.331376376215270385e-01
-1.090834267844023708e+00	4.900043590757887202e+00	-7.102995890125849421e-01
-1.007936798421899871e+00	4.433677583312168657e+00	-7.925156919965419267e-01
-9.744438859660753405e-01	4.484130989371805320e+00	-5.151029393586539218e-01
-1.061387452968171052e+00	4.770667037732954974e+00	-8.331276786579105975e-01
-1.031031353830486275e+00	4.595549476544233514e+00	-8.873997897886827246e-01
-1.023719801712409172e+00	4.548723080544175623e+00	-7.241583161532221258e-01
-9.090500100316585286e-01	4.005380922063639382e+00	-4.766383599718304609e-01
-9.450149000421115275e-01	4.355002527283889258e+00	-4.657864864294092300e-01
-1.094676907808909139e+00	4.833839740798151929e+00	-8.468782020616653083e-01
-1.018027069757539316e+00	4.559618886064041199e+00	-6.609543512549745925e-01
-9.399053027771376856e-01	4.135648271206902926e+00	-5.512230879805342099e-01
-8.321119381884708455e-01	3.836494266494782757e+00	-4.675545385249351149e-01
-1.005465432433665818e+00	4.457930202046896717e+00	-5.507433312044305307e-01
-1.102360083649436273e+00	4.987611556855262585e+00	-7.116727382954698422e-01
-1.156796092888865202e+00	5.184006100079908919e+00	-7.124498501950643492e-01
-1.113978747173362205e+00	4.898405213077681175e+00	-6.412104809545807749e-01
-9.103822584704172050e-01	4.105704063335678278e+00	-2.963131550128312863e-01
-9.663678617198926402e-01	4.474135371000170558e+00	-5.347492093826444748e-01
-1.021850630218605671e+00	4.633368690357158926e+00	-7.587182436758616033e-01
-8.748673866782193942e-01	3.982757304931735742e+00	-4.422648290078392552e-01
-9.333611395490123419e-01	4.092506915707910586e+00	-7.579318409691904179e-01
-8.679765096647258371e-01	3.785799977046743425e+00	-5.812466303272720847e-01
-1.089832985360803530e+00	4.837507833671994995e+00	-8.320738988286663362e-01
-1.085665330795549277e+00	4.912940732243610498e+00	-6.683902898274030058e-01
-9.892606169376090275e-01	4.450816603724481624e+00	-5.660504033636206689e-01
-9.866832661229645307e-01	4.393879142771727864e+00	-4.503120983188180215e-01
-8.582960790280127483e-01	3.978010463501010285e+00	-3.403486497594404026e-01
-9.742627722658181444e-01	4.332558501051074096e+00	-4.452620142751957388e-01
-8.725592701098362491e-01	3.899836136160877320e+00	-4.358587813169166880e-01
-1.058850172058863226e+00	4.659592978802339580e+00	-8.196667068177343474e-01
-1.070626613015321693e+00	4.599031291466761928e+00	-5.606182883817436569e-01
-9.231833550113217601e-01	4.238042150897064708e+00	-7.343094430389721650e-01
-9.458269963435971261e-01	4.325056137158050262e+00	-6.887627429433451631e-01
-1.035315008110482715e+00	4.632272947520136519e+00	-6.589852224516636880e-01
-9.343947295393141284e-01	4.282231776517465782e+00	-4.222935440069768842e-01
-1.014939857870408746e+00	4.503029993349523252e+00	-7.924166712930079681e-01
-8.524259393307223043e-01	3.812533659690188426e+00	-5.693243216821377573e-01
-9.785072277816317943e-01	4.303620958451539025e+00	-6.351008419331508614e-01
-9.010039417626071190e-01	4.066708966246125989e+00	-4.671953898773391622e-01
-1.036224312497939337e+00	4.701777176319101414e+00	-6.222139732530317380e-01
-1.062919498237621108e+00	4.695055918571699571e+00	-8.411737183257420591e-01
-1.016462253120636428e+00	4.632851683171304025e+00	-6.821835570870080634e-01
-9.494848613966905271e-01	4.156188449779515182e+00	-4.397712182967592476e-01
-1.082369616564296866e+00	4.907846140810633528e+00	-7.996318707126558456e-01
-1.209598181973339015e+00	5.443683096177795555e+00	-7.882761957397266261e-01
-9.138833480020973621e-01	4.098413230327598633e+00	-4.450344650540811187e-01
-8.681977743106864542e-01	3.857262511024503571e+00	-4.587400771175062508e-01
-9.529858370065681372e-01	4.224933178909530795e+00	-5.751209606437953648e-01
-1.177010414817215800e+00	5.360456853652769027e+00	-6.406446649682756567e-01
-1.087847075752355952e+00	4.953498861591487668e+00	-6.528115321705725282e-01
-8.997297841801951135e-01	4.027555318646032667e+00	-4.318657599733644603e-01
-9.600244519836814705e-01	4.288434704408485842e+00	-7.379542656224060693e-01
-1.116560040550531152e+00	4.937555121421746129e+00	-8.261751318676782141e-01
-1.025691130406182872e+00	4.569225215895506231e+00	-6.717102900706303226e-01
-9.757613022582000140e-01	4.345661232934707741e+00	-5.331262777932799235e-01
-1.185607430186126798e+00	5.269331268082606989e+00	-7.264679668956880443e-01
-1.074294566453954713e+00	4.827031490802816016e+00	-5.261690259125946234e-01
-1.074381798116235354e+00	4.838578396736280318e+00	-6.854942436067863465e-01
-9.429014066918126602e-01	4.258583355152361527e+00	-4.628083785822069141e-01
-1.074191942102123543e+00	4.768571617469023138e+00	-5.263333921483365208e-01
-9.706760967288589059e-01	4.348375402427985925e+00	-5.898010350879933084e-01
-1.003525781819465834e+00	4.371658772318220976e+00	-6.992903386709653502e-01
