# m	b	logf
-1.098877997410687479e+00	4.840931115009188268e+00	-4.960817780311647107e-01
-1.095438672988373607e+00	4.870804971745465117e+00	-6.552163943010355096e-01
-9.677171431614097763e-01	4.342208355422116028e+00	-4.192789112053477707e-01
-1.057386677176862078e+00	4.621264873345703350e+00	-6.135120442561881049e-01
-9.606109537281878330e-01	4.232727885923168287e+00	-4.174786708114028855e-01
-1.138585298314848337e+00	5.149930137964460641e+00	-6.770370835148257216e-01
-1.071327870678758343e+00	4.971978685046376967e+00	-6.109274025539442876e-01
-1.002642232645172937e+00	4.409358470301836697e+00	-6.485254149232543286e-01
-1.101618295171093553e+00	4.889812636141674496e+00	-4.667904163783583860e-01
-1.014867301707118141e+00	4.769195870989169528e+00	-5.605096251727571532e-01
-1.023036805380609593e+00	4.591438935149647627e+00	-5.613428107582861815e-01
-9.688858217687035257e-01	4.305952225675594214e+00	-6.646627978298710326e-01
-9.547167243017624649e-01	4.149021244206944736e+00	-4.769170476336031528e-01
-9.257879485816936649e-01	4.091496788359958003e+00	-1.825112437051732983e-01
-1.033165998602536328e+00	4.469766228810406972e+00	-6.730314931468981410e-01
-8.537237517769000750e-01	3.705409245653600969e+00	-4.150691135086919115e-01
-9.609655058769464020e-01	4.369113380484218823e+00	-4.744740055317221983e-01
-1.113982073762673553e+00	4.851832112045563861e+00	-7.129045969846925512e-01
-1.015731342389590397e+00	4.583855511078587242e+00	-8.444708289139980506e-01
-1.235665289320064364e+00	5.216969339045297360e+00	-7.828995380300308726e-01
-1.087949269105020100e+00	4.819086384592519146e+00	-5.769279969196542401e-01
-9.693324268791048137e-01	4.512813112056276665e+00	-5.121046980115762093e-01
-1.076375783309212908e+00	4.674685491808064697e+00	-4.713310791291535629e-01
-1.161634288330403608e+00	5.210127688463344953e+00	-7.757151033260886175e-01
-1.051131221180974018e+00	4.648066488015798470e+00	-4.864237831423621206e-01
-9.837330653877066622e-01	4.236071352925930178e+00	-5.468257320144356282e-01
-9.781776499533206826e-01	4.344489138149251417e+00	-6.387049880352003717e-01
-1.099047446240070336e+00	4.702541040203636058e+00	-5.934709643658537814e-01
-1.000736317572974432e+00	4.477654471698146565e+00	-5.653501654854169445e-01
-8.001104872395995438e-01	3.632562159366861110e+00	-2.573036509570370001e-01
-1.118602567262406478e+00	4.965134931785713412e+00	-5.521241397619032210e-01
-1.142188536195303028e+00	5.034830807266508224e+00	-5.794725993490745797e-01
-9.526151993158222808e-01	4.122668993528070480e+00	-3.833534706449057139e-01
-1.007259277118919272e+00	4.363246460455806108e+00	-8.018298410375732654e-01
-1.089345973179798310e+00	4.700899919683311445e+00	-4.187826978877261519e-01
-1.006255018352871566e+00	4.399192907536620289e+00	-6.729876077960501579e-01
-1.047238483559363997e+00	4.405406885262632244e+00	-6.177173726379552310e-01
-1.084454464989545786e+00	4.891082948910697503e+00	-5.729367838183971884e-01
-1.049013898138905665e+00	4.837406498724506676e+00	-6.152548312831025434e-01
-9.952149511883588984e-01	4.388758838363806980e+00	-6.236327087780331180e-01
-9.916586463490262293e-01	4.429736665068742418e+00	-4.295795363342329587e-01
-1.028627219906668389e+00	4.561483636054055602e+00	-6.899825766552716289e-01
-1.140569376568350890e+00	4.951419009926651071e+00	-6.122292035140010080e-01
-1.015289303709881352e+00	4.535887484604484321e+00	-6.211201509829703538e-01
-9.271217489759868702e-01	4.184885444080598482e+00	-5.568437556632575003e-01
-9.064731954322559071e-01	4.030632877247445123e+00	-2.294494890170003520e-01
-1.199691712034740121e+00	5.107679058244043446e+00	-8.391382535002571696e-01
-1.001933566586436397e+00	4.387509486903370615e+00	-4.456912443330532936e-01
-9.223111176911292786e-01	4.093605396752146852e+00	-3.607337487587645164e-01
-1.018148545016824169e+00	4.382165210920802245e+00	-6.583059795359509359e-01
-1.069031701680047908e+00	4.609453325996074824e+00	-7.735337372304544878e-01
-1.128287574699858187e+00	4.761438457931432389e+00	-5.970401645828729009e-01
-1.050740163508709912e+00	4.592539554323892936e+00	-8.041795770960374901e-01
-1.041366529161651178e+00	4.859630781630682073e+00	-6.413451381973331866e-01
-1.038825063217589495e+00	4.359588585755251877e+00	-6.847930069611501969e-01
-1.058636428784995420e+00	4.736986591491331389e+00	-7.182747926151498152e-01
-1.111552227758964007e+00	4.919625347407616367e+00	-4.279588881658314969e-01
-9.983592787730293239e-01	4.297914758772408028e+00	-5.047107582544063664e-01
-9.846126368734259282e-01	4.379882566734813132e+00	-3.933141415479733949e-01
-9.201567557748637771e-01	4.185873146585217697e+00	-4.899542296984725209e-01
-9.689771071572702565e-01	4.359565652413278869e+00	-6.941815710636991543e-01
-9.911750258680880332e-01	4.234276360131177697e+00	-4.542374666707706954e-01
-1.118755059742590374e+00	5.105248266811898361e+00	-6.879418618440241717e-01
-1.162776368107971914e+00	5.124279892874236353e+00	-5.213111645115415804e-01
-1.207769567506408626e+00	5.105237206992973675e+00	-5.283598307961113738e-01
-1.003592990995109346e+00	4.372144936004541904e+00	-4.475700479999174530e-01
-9.737988990339246920e-01	4.165207928724036890e+00	-7.563463546355286837e-01
-1.085122299614228680e+00	4.899267532117617563e+00	-5.809446300203129354e-01
-9.495724164576195836e-01	4.126817029155113836e+00	-3.958339922940248279e-01
-1.139163225789385114e+00	5.326449777975520661e+00	-4.364474439857483623e-01
-1.021298572927577863e+00	4.604714382465590283e+00	-5.848522379268998872e-01
-9.110338198371640273e-01	4.224966066107691987e+00	-3.042903253687552767e-01
-8.401758693221581531e-01	3.855413665145935642e+00	-2.479939621768148528e-01
-1.056651836086224261e+00	4.881125485117552287e+00	-5.594591784028392079e-01
-1.155079924602356423e+00	5.037401521217613976e+00	-6.148365519746381569e-01
-9.836774537200615454e-01	4.409370626342518307e+00	-5.183188479031795026e-01
-9.760418304457653127e-01	4.388533664392020306e+00	-5.197688349163716026e-01
-1.022718337447808157e+00	4.575053211737297509e+00	-4.712007887712221788e-01
-1.143823876287183516e+00	4.873199272809694449e+00	-8.323812655705793428e-01
-1.194678052086979969e+00	5.242880793041074128e+00	-3.697104459405585186e-01
-9.159413859914486977e-01	4.103544969898076822e+00	-4.105688464068163457e-01
-9.804705116170765455e-01	4.317856850425299875e+00	-7.218479262146302311e-01
-9.246811401246954887e-01	4.054787790438516559e+00	-6.017673430291886616e-01
-1.032496279076775769e+00	4.466231313933999303e+00	-5.104125326815220909e-01
-1.046408786626742637e+00	4.602445716643087437e+00	-5.403890617746285319e-01
-1.032954221366768399e+00	4.694561457956095474e+00	-6.046208482944024354e-01
-1.127242151783811597e+00	5.169833523251702978e+00	-3.421938661207432064e-01
-8.902799798100865525e-01	3.968601827740598775e+00	-3.932606289455248261e-01
-1.076028247676970473e+00	4.938882526030761611e+00	-6.488083968787557998e-01
-1.090074764698448107e+00	4.991013770241353953e+00	-6.296460589380891149e-01
-9.341680089257400343e-01	4.124490569922897087e+00	-3.269803289156303361e-01
-1.026100694266571356e+00	4.758988072988487694e+00	-5.500695163298624513e-01
-1.016374384042109558e+00	4.711885054855886601e+00	-5.179880744335458864e-01
-1.028037890118968400e+00	4.332000907305867621e+00	-5.248258202192102040e-01
-1.067487432693465133e+00	4.749222288498614830e+00	-6.465888313938271681e-01
-1.174938322690747716e+00	5.254302766078414955e+00	-7.004935864357852981e-01
-1.153341582589682002e+00	5.110806523827729819e+00	-8.091758860252143970e-01
-9.899367792902566965e-01	4.278828681159168923e+00	-5.066843874424615812e-01
-1.072669939484115487e+00	4.813795202139607099e+00	-7.300757282403863568e-01
-1.017572379412428063e+00	4.458686180693559820e+00	-5.977304482662064711e-01
-1.124274201405538243e+00	5.011818546342647451e+00	-5.450312250745313891e-01
-1.112464447596415162e+00	5.121450192853581385e+00	-7.505691362060746830e-01
-1.018176013365198473e+00	4.630131102238483010e+00	-6.167682848933142559e-01
-1.066469544690918037e+00	4.625051821581156020e+00	-6.914738818462951020e-01
-8.915451263050137021e-01	3.914055253572400694e+00	-3.573440618624310061e-01
-1.006656806725509501e+00	4.584720308772129549e+00	-5.150836664944792309e-01
-1.165496506452477377e+00	5.252573528441576656e+00	-6.271868457803857488e-01
-8.076731776701453480e-01	3.687557307702998166e+00	-2.936142414390493505e-01
-9.573799438196513023e-01	4.198695952352985650e+00	-5.229302934461759200e-01
-1.047986449562543720e+00	4.821602580245339276e+00	-4.966507075475916633e-01
-1.030508519735735096e+00	4.532250930812710799e+00	-6.696293099390695502e-01
-1.065116205113548320e+00	4.669576981380609837e+00	-4.804519010612298691e-01
-9.333002700564330123e-01	4.224708052463408414e+00	-5.585252663871564938e-01
-9.073954519751900039e-01	4.066118094087628698e+00	-5.757433984006511407e-01
-9.929487225972518649e-01	4.395193879195791631e+00	-5.835795341935009484e-01
-1.072188724972379825e+00	4.689488364118043151e+00	-7.609614041368603088e-01
-1.051103228974434423e+00	4.713037725979845938e+00	-5.144339862469958780e-01
-9.797208201719301846e-01	4.355690136548020064e+00	-5.365538447366382524e-01
-9.465122137742500996e-01	4.218305378666676653e+00	-3.537124229418904808e-01
-9.676064316254239239e-01	4.321256915559297695e+00	-4.583684368580469570e-01
-1.070508715169135261e+00	4.905801472914044226e+00	-5.218275734056913029e-01
-1.058782993432515696e+00	4.554694886767300943e+00	-4.784483050085934774e-01
-1.087579839221590738e+00	4.808954213815472833e+00	-4.048568888018936884e-01
-1.040650568376966678e+00	4.816186688772974733e+00	-6.058306099718114845e-01
-1.080353681278442002e+00	4.934965948419552717e+00	-6.114534023092416115e-01
-1.020379533642266301e+00	4.505011924824432690e+00	-5.194975443648065516e-01
-1.035584734918769900e+00	4.887345900530418064e+00	-5.862553677397139840e-01
-1.106536149738579056e+00	4.961714092100271145e+00	-6.563566245097987029e-01
-1.134860448211502559e+00	4.980156848555212790e+00	-6.655589090281514020e-01
-1.097882131401901828e+00	4.564664521546728082e+00	-6.246621084738245289e-01
-9.770406959053226092e-01	4.218051028577498585e+00	-4.562208813011778830e-01
-8.337446960477087332e-01	3.649726536290752943e+00	-4.072293007113325647e-01
-9.740066015165589342e-01	4.467380598759829624e+00	-3.797005783648402799e-01
-1.047133689875592966e+00	4.858920996355033495e+00	-5.777154442992111782e-01
-1.055660260090798941e+00	4.848260265482533526e+00	-5.906351748815802383e-01
-9.973824434943000528e-01	4.540625873384119160e+00	-6.594042128739560082e-01
-1.084814053931550060e+00	4.833572651028502420e+00	-4.942419174770779633e-01
-9.914074437308907362e-01	4.632560043956299722e+00	-5.305627528207150778e-01
-1.151521670114495688e+00	5.140711226047570470e+00	-6.528451612026862083e-01
-9.552456187972465651e-01	4.308360957896138821e+00	-4.578583354549745077e-01
-1.000559832280249140e+00	4.338101354712255997e+00	-7.445546401242376655e-01
-1.094232228653325034e+00	4.952680146937305850e+00	-6.020839530725263788e-01
-1.068796362282510071e+00	4.770267746655131980e+00	-5.588414302561992564e-01
-9.653885794417277344e-01	4.504243945050607323e+00	-4.553801364865093237e-01
-1.119941486023055655e+00	4.957803595858313983e+00	-9.376385067892945013e-01
-1.074518812246659349e+00	5.150556645278247636e+00	-7.083454125357919740e-01
-1.053579432595808552e+00	4.630737700929017819e+00	-5.904476805775893400e-01
-9.934830862279757646e-01	4.507432828749184495e+00	-6.350369677884806219e-01
-9.515724968009666718e-01	4.230621674233351115e+00	-6.323078132271346963e-01
-9.905150972463513392e-01	4.424089489379227302e+00	-4.862176825445153061e-01
-1.010576060997903092e+00	4.467923996890669436e+00	-4.229940686371155834e-01
-8.543641885492487820e-01	3.675911801441875681e+00	-4.136989707409302053e-01
-1.140540780469641025e+00	5.243046833171397303e+00	-5.363570102738399736e-01
-9.889544624838241260e-01	4.214762641016836398e+00	-5.636000239932486000e-01
-1.029404033230934878e+00	4.662898721385734468e+00	-5.138359767701256020e-01
-1.118552872879402749e+00	5.018896048650749009e+00	-8.219726192484053673e-01
-1.020784621756484434e+00	4.612131802396501001e+00	-7.222083291073347899e-01
-1.001609867556154221e+00	4.208976971506532827e+00	-5.467316533201007633e-01
-1.113846483332977089e+00	5.058755596484957096e+00	-5.744113630305601736e-01
-1.143641329254443617e+00	4.988498650279876045e+00	-7.589723128765435423e-01
-1.119774580461918578e+00	4.849673140449385578e+00	-6.349252076710206749e-01
-1.086056328634006141e+00	4.684131232742762663e+00	-4.431524258708301467e-01
-1.017421418871520933e+00	4.483369341539807706e+00	-3.698510008314541686e-01
-9.858670628793853030e-01	4.327615433947710422e+00	-7.407562488146219870e-01
-9.716943325170862567e-01	4.258232980961309977e+00	-3.982518642488093730e-01
-1.040958823745557815e+00	4.623365617309395326e+00	-7.372717854282719863e-01
-9.491712249726500517e-01	4.276776627651173612e+00	-5.582663369563177769e-01
-1.146963455394470310e+00	5.201521394021654920e+00	-6.184952825267677756e-01
-1.041752803490480828e+00	4.714663085894347461e+00	-6.785342826239690872e-01
-1.099666055447916735e+00	5.089923687667654129e+00	-5.513699406456801233e-01
-1.011823064857059196e+00	4.402245790462107067e+00	-6.894680005514270960e-01
-9.443265836923226964e-01	4.268560331686165554e+00	-4.044699965764176897e-01
-9.691572435559725474e-01	4.289782901878468557e+00	-6.100203695134941428e-01
-1.165803359726653499e+00	5.066963693801633362e+00	-7.360278428642268445e-01
-9.224427709589823055e-01	4.361111596716002126e+00	-4.916031315874321295e-01
-9.625735869842255710e-01	4.448015736406215836e+00	-4.796842635550315204e-01
-1.035675875549337377e+00	4.579302291219986998e+00	-6.863199575439208333e-01
-1.065125762461701431e+00	4.935693858120656863e+00	-5.735753589967391708e-01
-8.495075023675984216e-01	3.961860316517605618e+00	-3.084310169558342474e-01
-1.008598309148952987e+00	4.665875996335021370e+00	-5.772893696001829555e-01
-9.441050709133131935e-01	4.113974306777462786e+00	-6.783243202040352138e-01
-8.649143413695005167e-01	3.767338651160468732e+00	-3.040012355615302475e-01
-9.670495592844347010e-01	4.376426271365138732e+00	-3.413115041935344540e-01
-9.376404368347994733e-01	4.171124544128253397e+00	-3.598314915840953865e-01
-1.109217708057290253e+00	5.053567518527687596e+00	-4.906346153674689958e-01
-1.083805466767665981e+00	4.697927791146209842e+00	-6.505605840207286938e-01
-8.430550730406489723e-01	3.680374560433982811e+00	-1.819171621136465022e-01
-1.055207643977283727e+00	4.746365590347923380e+00	-6.469704604760523337e-01
-7.995408768848770720e-01	3.691430618409891729e+00	1.868834325847934519e-02
-1.042693077340744567e+00	4.486230741618792095e+00	-7.377695406717903470e-01
-1.111697179048150019e+00	4.865642139457635906e+00	-5.391603567897393923e-01
-1.195907434664647440e+00	5.221657584478311520e+00	-7.658588001542523394e-01
-1.054169669649148489e+00	4.675376304371815728e+00	-7.666164350565614072e-01
-1.016604059376766234e+00	4.481614456658900458e+00	-3.488184936612507836e-01
-9.930871392324356339e-01	4.251260984027387835e+00	-5.308622718681569319e-01
-9.540177393817405038e-01	4.131980156330998355e+00	-6.422916735046630965e-01
-1.139849446627700713e+00	5.099264626111514431e+00	-6.616731901460859433e-01
-1.027636286344572492e+00	4.285196333662307566e+00	-6.298320018223206862e-01
-9.254490391071091837e-01	4.239736679614433790e+00	-4.148787067198013156e-01
-1.049710358450684833e+00	4.741329206135800334e+00	-3.585937970932173702e-01
-9.568088335754992846e-01	4.292558440498216221e+00	-4.538018647903560021e-01
-1.140730307864439741e+00	5.305756106266211525e+00	-5.631290768822305726e-01
-9.762444039972890675e-01	4.412268512306599888e+00	-6.826441515723697950e-01
-1.048660356421906803e+00	4.596846187398289096e+00	-6.536201026859851382e-01
-1.019074153167107699e+00	4.593390019748150088e+00	-6.682257934508479824e-01
-1.152366714814698323e+00	5.064575581245508218e+00	-6.386584430026068793e-01
-8.948197498657348703e-01	4.173790542794571401e+00	-4.550114260085557638e-01
-9.507435706270315201e-01	4.342867522186152129e+00	-6.465992823313410076e-01
-9.604406115332841942e-01	4.206620309231436927e+00	-5.745533894140480990e-01
-9.503783338464706354e-01	4.400298634665855246e+00	-4.428428493784954956e-01
-9.849979095057179723e-01	4.378288887806417229e+00	-3.771729062817224531e-01
-1.081011963385853036e+00	5.138791919197872815e+00	-5.071326640436570887e-01
-9.154025215070902277e-01	4.089290415426775738e+00	-5.296343513338909181e-01
-1.017800817125271262e+00	4.543516620820047258e+00	-4.568820053202197196e-01
-9.922954229723606190e-01	4.440394436563228631e+00	-2.931864970797405934e-01
-9.312908651387947767e-01	4.055381515716393714e+00	-4.027801268870984108e-01
-1.044052828857250370e+00	4.748814371137132895e+00	-5.460282806396724586e-01
-9.747362737477790473e-01	4.379969619478299769e+00	-5.760549129942222901e-01
-1.003913376471581298e+00	4.281203709425990489e+00	-6.344066925058454709e-01
-1.010699286287643384e+00	4.470613641128490912e+00	-7.017566197386873039e-01
-9.344302571210812980e-01	4.095466209715771022e+00	-2.205336844570822408e-01
-1.003535017686880026e+00	4.418242092773583707e+00	-6.183984212177319195e-01
-1.065053981895082158e+00	4.747364815833171825e+00	-4.412930443269175163e-01
-9.375871433601156157e-01	4.274810059929160744e+00	-6.173733401898054973e-01
-1.066377108168206300e+00	4.581384343322775443e+00	-7.584988261418124100e-01
-1.065626822773794835e+00	4.686693317909650602e+00	-4.437763246853941856e-01
-9.459891194189384844e-01	4.234340140087896387e+00	-5.675725134733480282e-01
-1.104235100603803144e+00	4.674829619631392319e+00	-4.629735804374126573e-01
-1.053511711259348615e+00	4.789414813264524895e+00	-6.446943462513099465e-01
-1.033132354008128750e+00	4.570884996560781843e+00	-5.110024276800101406e-01
-9.073784002672315996e-01	4.268264004398272249e+00	-3.503390019354404861e-01
-1.029834555621458314e+00	4.627685098216098858e+00	-5.954371887855868239e-01
-8.680594852870476830e-01	3.857632592843334596e+00	-1.792178146300135722e-01
-1.129031034602625105e+00	5.281103938992030677e+00	-6.047474208357856984e-01
-9.665339170479982922e-01	4.393992321068229678e+00	-5.857603217924868266e-01
-8.684778978055304188e-01	3.768273876232831388e+00	-5.721041166153080226e-01
-1.043585766048526153e+00	4.744064141872902596e+00	-6.427145829078103612e-01
-1.123172259875080625e+00	5.039003191551962857e+00	-5.810434262837722574e-01
-9.805213085206173629e-01	4.572328944496009129e+00	-5.669478055333685429e-01
-9.283902674219870477e-01	4.136885405721098863e+00	-5.757884352473899847e-01
-9.273628007995938782e-01	3.952500382700695258e+00	-2.893979339791089567e-01
-9.265370658395162273e-01	4.243821203532183617e+00	-4.533667203621795094e-01
-1.054274852521955630e+00	4.630183763905386662e+00	-7.862446813152850211e-01
-1.036928724959802928e+00	4.852978842497747358e+00	-6.179270066214073154e-01
-1.074355052078559636e+00	4.745645033883784336e+00	-7.051204918870690452e-01
-1.058608865922822995e+00	4.350483269735049952e+00	-5.606213979848345685e-01
-1.013751675942474950e+00	4.581783020466478007e+00	-4.725802743798775962e-01
-8.694907510160621023e-01	3.785091632951179008e+00	-2.250132528688698064e-01
-1.064782988500234673e+00	4.747449556818259531e+00	-4.914123841529178804e-01
-1.039005287064653560e+00	4.444192643360573847e+00	-5.294713894175402391e-01
-1.030078006015566316e+00	4.416452833022647795e+00	-5.428758233085960727e-01
-9.769569697622442206e-01	4.484673398830350877e+00	-5.958657778456798448e-01
-1.099487706742426685e+00	4.768986411656411128e+00	-5.453394839792639059e-01
-1.076845363423991175e+00	4.690363110776041289e+00	-6.823045940768001083e-01
-1.053533070104187397e+00	4.747374194234597056e+00	-4.858078556538891757e-01
-1.035831626500175240e+00	4.583000010847185557e+00	-6.506441482306078994e-01
-1.050553748000799148e+00	4.821132756823943488e+00	-6.602013060495625085e-01
-9.654187738904276284e-01	4.445076765294234455e+00	-5.579208910734569926e-01
-1.079903525737022640e+00	4.786459931991696948e+00	-6.667417423751641481e-01
-1.100526684495633623e+00	4.752033298818382434e+00	-5.130817629246172684e-01
-9.574704502657120919e-01	4.284270084427906689e+00	-3.131365764266181295e-01
-8.265076340203775240e-01	3.663850567048964280e+00	-4.644792622693683648e-01
-1.282732611581747229e+00	5.568258092389218206e+00	-6.507153125943038185e-01
-1.163622470394075847e+00	5.335360328713502298e+00	-8.551181204776645561e-01
-9.127192203266156767e-01	4.035702981155658620e+00	-6.666085940737441762e-01
-1.231634267448889375e+00	5.461245206269074615e+00	-7.187485097061618866e-01
-1.017127947110262554e+00	4.456292688173034477e+00	-6.211393633682740223e-01
-9.491034035435678140e-01	4.188955524549229814e+00	-4.840751415499417454e-01
-1.157282200470408862e+00	5.347681910442812381e+00	-5.914043258537760028e-01
-1.071593493767586835e+00	4.656794801355911062e+00	-5.118485158984327210e-01
-9.927414701851872136e-01	4.495366679013052646e+00	-5.580357433403374534e-01
-1.035787866751884723e+00	4.340725636122520825e+00	-6.696323620352524486e-01
-8.264535174426105302e-01	3.743232354495564351e+00	-1.484945329794548630e-01
-9.331011920709132434e-01	4.094579260303721213e+00	-4.891089418456075477e-01
