# m	b	logf
-1.003742265729766769e+00	4.445063427245965926e+00	-6.782783329295603014e-01
-8.954432986999487643e-01	3.977038438709286972e+00	-7.569426954649353112e-01
-8.743404148675156806e-01	3.975857412317321149e+00	-6.103470152575726226e-01
-9.015300662055778513e-01	4.102480458588511958e+00	-6.515448242054588945e-01
-1.045153001164968565e+00	4.778935378377588528e+00	-6.498800212291141465e-01
-1.061156645487207673e+00	4.815543488808375017e+00	-4.699622419967654507e-01
-1.062981230988940817e+00	4.852748072239005950e+00	-6.595373026105801895e-01
-8.779671570955338566e-01	4.108172493039712769e+00	-4.388505947846049748e-01
-9.903874140784593161e-01	4.635402517884767981e+00	-8.232234982068281637e-01
-9.105637980445088209e-01	4.128434988344269030e+00	-3.802304342652541025e-01
-8.569033122862952379e-01	3.929121188961948175e+00	-5.310938247246068666e-01
-9.576456316363797239e-01	4.350310474283535456e+00	-7.592926662974504026e-01
-8.564147103868089417e-01	3.891462281729649142e+00	-6.126909822900395985e-01
-8.237738823949087852e-01	3.884263036956211224e+00	-3.523916061606555683e-01
-1.107810408203621089e+00	5.356558762784272787e+00	-9.139683063435761756e-01
-8.676834122973662300e-01	4.026812321705074638e+00	-5.195436824980080859e-01
-9.290043144245843099e-01	4.180144140517683127e+00	-5.504099495829443134e-01
-1.040750760304723910e+00	4.996258910187469482e+00	-5.541582542924078369e-01
-9.458405337719203443e-01	4.219036150994231349e+00	-5.951342174071999613e-01
-1.076265577411544827e+00	4.739327089588168285e+00	-6.107335203528353462e-01
-7.548817966474443697e-01	3.340441704785437338e+00	-1.723858047687811812e-01
-6.897914786783027052e-01	3.085579866417981876e+00	-3.020574478014838027e-01
-9.666418099975000455e-01	4.343606512548724652e+00	-7.299985571008822394e-01
-1.042295416401846753e+00	4.863500123313023060e+00	-6.744885387488435136e-01
-9.038955300203983523e-01	4.034314580678357132e+00	-4.334395393038646960e-01
-7.761748542034299092e-01	3.671983123082194211e+00	-5.938032972964040201e-01
-8.908687929068762612e-01	3.898549345646382225e+00	-4.675838758116690475e-01
-9.102823679016488478e-01	4.228089082905147400e+00	-5.120774481398132627e-01
-9.177154441957742215e-01	4.338430557394823417e+00	-3.851773347047084406e-01
-1.092706177068826001e+00	5.002320168814149426e+00	-5.924540598069105712e-01
-1.026438776364283045e+00	4.593257040356568233e+00	-7.354483739981011459e-01
-1.063713244199337549e+00	4.917301182800702719e+00	-5.068977062248940513e-01
-1.002436638077166986e+00	4.352763844760758616e+00	-6.453723966823891045e-01
-1.022505562574244298e+00	4.593113419055973701e+00	-7.949784903479564235e-01
-8.356090086275774764e-01	3.811811300504049704e+00	-6.998388592654143370e-01
-9.617676241431186712e-01	4.325104269090084941e+00	-4.600745923363436241e-01
-9.450123181861769250e-01	4.169501037244335961e+00	-7.065690305466496568e-01
-8.725101830970178884e-01	3.984244656607672130e+00	-4.271061880336944894e-01
-1.006042885868877690e+00	4.461701341704404022e+00	-6.843443238302703291e-01
-7.863668351234555098e-01	3.391119266365166141e+00	-3.004814576743773391e-01
-9.113658641164622543e-01	4.221754917500444293e+00	-7.051334877955770519e-01
-9.270547742012854586e-01	4.103581819767290639e+00	-3.921511626017105123e-01
-9.213908566891669816e-01	4.216972598096136338e+00	-4.530840366810152675e-01
-9.884838821677340848e-01	4.536186022484300473e+00	-6.997070495458975747e-01
-7.963370181205530196e-01	3.590712853593068576e+00	-5.116026077693522911e-01
-8.592726541283514097e-01	3.830949474179564440e+00	-5.709153641265910517e-01
-9.740290039996184479e-01	4.362192480470627132e+00	-5.960180926769205190e-01
-9.018907485276580482e-01	4.176278118909157122e+00	-5.467981709062142981e-01
-1.051664966300867254e+00	4.969643486822077350e+00	-7.165305365534160309e-01
-9.942793970220442645e-01	4.753750920549701497e+00	-5.694659717070917893e-01
-9.594137248289889008e-01	4.266208826034585400e+00	-5.189739437096451136e-01
-1.067550571339118903e+00	4.955746897170175025e+00	-6.587723820443558420e-01
-8.832450931029650620e-01	4.060715365802189503e+00	-5.777146106931633218e-01
-9.734529084605861859e-01	4.443490693981163808e+00	-6.811212885926709593e-01
-1.093115660880301432e+00	4.864249624228961011e+00	-7.090848761827464042e-01
-9.303056556187362380e-01	4.113500985284478162e+00	-5.102415110421190114e-01
-8.439798892018331999e-01	3.870767141196383321e+00	-2.730247436266124428e-01
-8.768759800954741834e-01	4.028958659458902858e+00	-5.181913735650052200e-01
-8.536039774729669016e-01	3.930968635761174390e+00	-7.054490568128912731e-01
-9.555875770020558768e-01	4.485541043254533733e+00	-6.328004354230130080e-01
-9.494256727429647436e-01	4.431859098940075015e+00	-4.367706934350998882e-01
-1.086664690590397164e+00	4.942988723523595418e+00	-6.542075805170415315e-01
-9.993790191262843514e-01	4.385235455466775178e+00	-6.988448095876069743e-01
-9.461761114747065937e-01	4.445129313557443673e+00	-7.014305323852132457e-01
-1.015954649730747228e+00	4.504868553632555894e+00	-8.409050224462540912e-01
-9.198595381106386970e-01	4.186221519422611337e+00	-5.674100217851811845e-01
-8.637865956199178852e-01	3.855014852891196053e+00	-4.618891612035861960e-01
-9.315329123744248152e-01	4.203746569418463253e+00	-4.708621146677302582e-01
-8.966021887037410876e-01	4.062136130306232218e+00	-5.081728400169122084e-01
-8.164039801729343626e-01	3.833691692067088930e+00	-5.468811523553633869e-01
-9.226922696260426715e-01	4.069432263590053722e+00	-5.072223047004674745e-01
-8.432736145540572492e-01	3.718485524336906600e+00	-4.051045061037978900e-01
-8.953802117609663824e-01	4.167754635267134411e+00	-6.002987401151242963e-01
-1.013196558276277637e+00	4.733658450715402921e+00	-6.696883364301084995e-01
-8.532755111140933879e-01	3.788873724931798748e+00	-2.652502783668648223e-01
-9.295408240079554574e-01	4.358478872746810673e+00	-5.684934928635038132e-01
-7.741284394561158688e-01	3.441445262983813258e+00	-3.957418295691767507e-01
-9.486170809189322650e-01	4.250784284633265742e+00	-5.762504785945901098e-01
-1.000499094805143763e+00	4.718093212110495038e+00	-5.328906186443624904e-01
-9.668633286566661322e-01	4.271437953532548626e+00	-5.925877603432609941e-01
-1.011166992490776906e+00	4.738561931276765726e+00	-6.602776025584476960e-01
-8.835472919085073373e-01	4.075294681119233431e+00	-5.558894814664691042e-01
-9.432593928176506992e-01	4.151089007940055531e+00	-4.626787246482065852e-01
-9.694458754312049731e-01	4.375830509379477817e+00	-5.869717755987996499e-01
-8.606643128525092168e-01	3.972527638842243469e+00	-5.069745210867754315e-01
-9.980144840535944972e-01	4.540918952534934938e+00	-7.250696516407053593e-01
-1.070611902479794875e+00	4.799327470926495920e+00	-5.414480710434645960e-01
-8.831250084534572053e-01	3.889739117126049806e+00	-5.049304497584419238e-01
-8.389418293464745435e-01	3.912074326500960986e+00	-2.156830846544783298e-01
-8.962252549933544810e-01	4.186006858143807463e+00	-5.925389724297063232e-01
-8.500480654910828049e-01	4.049412095761349306e+00	-6.097766205163612785e-01
-9.401101825554754043e-01	4.384095738593818403e+00	-4.641811510511419936e-01
-9.059535829644596028e-01	4.080977698036193146e+00	-5.375198055046053192e-01
-9.518682949819057271e-01	4.282207140297929371e+00	-6.542575607195548759e-01
-9.571616809385452562e-01	4.230895907397091982e+00	-7.504924108594371868e-01
-9.090117918660091112e-01	4.135054189909944000e+00	-4.832811768546860232e-01
-1.038795855635912924e+00	4.665100818789404080e+00	-7.278336489655720110e-01
-7.292666333740677187e-01	3.377912735464686733e+00	-4.099509917436121587e-01
-8.962341489565553987e-01	3.950647332909859255e+00	-5.879461325408152916e-01
-9.349679431456822121e-01	4.135080113047432171e+00	-4.074911781389635168e-01
-8.750265200209189631e-01	4.017583659049365430e+00	-4.607921950002457079e-01
-9.813130982324973495e-01	4.549939516505732584e+00	-7.095088563643527912e-01
-1.003482362515131454e+00	4.475688082048152161e+00	-6.269041822493974792e-01
-9.572833194883135777e-01	4.401045302373917778e+00	-4.794475115180282243e-01
-1.076718759652723012e+00	4.825921896044336634e+00	-8.191648280546791616e-01
-9.428367433596536173e-01	4.445539523269067317e+00	-6.288384724075413157e-01
-8.005812080383619689e-01	3.555557489184285380e+00	-3.747557000444196040e-01
-8.273207927426275976e-01	3.847172093055616582e+00	-3.623044051903612783e-01
-9.955219133619768179e-01	4.573714717129732321e+00	-5.685696621485459845e-01
-9.482506769506435784e-01	4.235130601432343767e+00	-6.597797460776121392e-01
-9.702967243715869827e-01	4.438629180626829651e+00	-5.251729788461476645e-01
-9.664535577483900353e-01	4.363606999831143085e+00	-5.784061330462978434e-01
-1.054563851016077525e+00	5.154947005259442605e+00	-5.934073627481220026e-01
-8.560610193012262448e-01	3.944565095888250994e+00	-4.189629699084311265e-01
-9.719380729078892500e-01	4.285373197817399671e+00	-6.418905801487690965e-01
-9.375886440810037303e-01	4.241934411758882639e+00	-5.325302769871652631e-01
-9.388923628544229016e-01	4.292923388231147719e+00	-5.619630297553347420e-01
-1.045828389580151008e+00	4.786988756619654950e+00	-6.261001037285827131e-01
-9.713805543976727908e-01	4.414753512430567461e+00	-5.806137306389747010e-01
-9.337586073934766029e-01	4.208370296195867333e+00	-6.553234709719869544e-01
-9.135196132615700515e-01	4.271269150080303945e+00	-5.494721003938431991e-01
-8.862302212773939258e-01	4.133547703383397831e+00	-6.543169575382828951e-01
-9.475300294879533958e-01	4.358659718855357745e+00	-6.125105048050313306e-01
-9.383467274176183759e-01	4.189136237533877427e+00	-4.413151496755683967e-01
-9.526575370119565456e-01	4.248713729275367612e+00	-6.659403334350544323e-01
-9.483700833031312172e-01	4.246263593444889572e+00	-7.008337600901385356e-01
-9.650074537913357897e-01	4.232090445229214737e+00	-5.299188735768748382e-01
-9.779719758679050745e-01	4.257249252165214770e+00	-6.428260587224743361e-01
-9.778195541731770080e-01	4.596754679287319512e+00	-5.434052026695761484e-01
-8.431781459169683801e-01	3.668098706933088593e+00	-4.966834860100547977e-01
-8.338547166098709829e-01	3.774678715717347810e+00	-5.082602031339431559e-01
-9.546628457814728685e-01	4.343361407888155057e+00	-4.213032295510372727e-01
-1.044286564714889565e+00	4.769883402633444014e+00	-5.482878645618947111e-01
-9.260047890303931828e-01	4.177684783542900071e+00	-6.933509388362539827e-01
-9.847762997828750642e-01	4.494414115854822533e+00	-6.229460837343149260e-01
-1.027442843513773241e+00	4.687291636933092143e+00	-4.909231410985968602e-01
-9.492475654704245480e-01	4.415747526278723356e+00	-6.427139215770312219e-01
-8.755551324251572565e-01	4.141041870793511492e+00	-5.888473766906322515e-01
-8.010964218541420934e-01	3.715714998530037949e+00	-2.667951835907907410e-01
-8.215294670416338763e-01	3.985537410712962192e+00	-5.025154910367450878e-01
-9.547715057213976841e-01	4.369334359247003086e+00	-4.990525823631682956e-01
-9.742331785969149394e-01	4.423130482490749138e+00	-5.571605564093272678e-01
-9.314558318661657621e-01	4.364010246578788887e+00	-5.348468882717980488e-01
-9.356565525139044492e-01	4.122395477165744282e+00	-6.732189836387538762e-01
-9.610315141187040222e-01	4.448298209171997364e+00	-6.084123769958100780e-01
-9.260619431506849075e-01	4.220099407514790180e+00	-5.500350860961996657e-01
-9.232954845465951577e-01	4.129557361632384627e+00	-5.828358614458890585e-01
-1.011980107706007326e+00	4.578201681636832276e+00	-5.204746244919292719e-01
-9.712218019272893521e-01	4.187039810730507128e+00	-6.825711421226156039e-01
-1.007122570935675698e+00	4.516241489138258736e+00	-7.109651200489197631e-01
-1.055065900547276669e+00	4.864100469017728301e+00	-6.996975286462989718e-01
-9.455312962887192363e-01	4.392351579130765238e+00	-4.675181945965813379e-01
-1.066417728884420102e+00	5.016645903074468116e+00	-6.944791284143377874e-01
-9.978938626845494930e-01	4.506688323275652941e+00	-7.015224493084073476e-01
-9.782877729832383240e-01	4.560904109301732845e+00	-6.636139555712119442e-01
-9.544375297152283277e-01	4.331080375159378271e+00	-4.991631246482234330e-01
-7.793231340098349946e-01	3.508140896893561234e+00	-3.166007197494218328e-01
-9.500258166905518609e-01	4.329170000360040405e+00	-6.924001891248844354e-01
-1.009308810912968202e+00	4.546306981401146530e+00	-5.739829925561634738e-01
-9.326451063985315981e-01	4.130074087207193045e+00	-4.923426186177871089e-01
-1.042282349305678757e+00	4.840598562880540356e+00	-8.056531521368188731e-01
-9.018394695674082362e-01	4.015998921259419596e+00	-6.340772968776435814e-01
-8.211391219197164970e-01	3.849874758827898980e+00	-2.529949577320961263e-01
-9.372256950218715854e-01	4.251821360335142685e+00	-5.041483031908969847e-01
-9.888321973803614329e-01	4.491241793940501381e+00	-5.454168290250521745e-01
-8.885440956283914282e-01	3.960990878613475985e+00	-7.959341931872543352e-01
-9.454557618328049973e-01	4.268304372799277324e+00	-5.603727764011350310e-01
-9.751018258208423717e-01	4.237810052727888355e+00	-6.410288182905549137e-01
-9.857285914661900739e-01	4.472489562514042838e+00	-6.583675081099855664e-01
-8.375118991905715626e-01	3.991556617070749269e+00	-4.213833700170929175e-01
-9.115298186448788087e-01	4.229808872719926782e+00	-4.550366228197646468e-01
-9.501305383339936350e-01	4.399191989995697938e+00	-6.934198292563398258e-01
-9.344104727944658739e-01	4.398518631811043633e+00	-5.741738928696425992e-01
-9.367712418854483580e-01	4.180441462541667264e+00	-5.246598028242926981e-01
-9.850935528007184194e-01	4.603914446507563873e+00	-5.972211940065926816e-01
-9.123022602729194963e-01	4.082650901991909720e+00	-5.371175989204721724e-01
-9.528044368539259068e-01	4.490263939262106874e+00	-6.985217006458150912e-01
-9.663449893264126622e-01	4.385513370702327052e+00	-4.242839316420637386e-01
-9.430791977446671970e-01	4.345102340496421967e+00	-6.842598290551767937e-01
-9.953951310792569229e-01	4.478888731761200503e+00	-6.760473153337912544e-01
-9.907285131239053078e-01	4.672896600006919421e+00	-5.604277024753658853e-01
-1.011301924701465849e+00	4.515066590463522544e+00	-7.066306437685544450e-01
-1.053012736139243621e+00	4.711067974757248145e+00	-8.536503088370733794e-01
-9.355106221818456635e-01	4.361874919241969017e+00	-5.013720113170240245e-01
-1.090850161041815092e+00	4.988707961668483293e+00	-7.080155113345627527e-01
-9.441418205974014821e-01	4.482253617030500514e+00	-6.456840530445324688e-01
-9.872226395593850512e-01	4.612288087863713137e+00	-5.531502098633709341e-01
-9.397757010905321007e-01	4.159014950702847102e+00	-2.611476725662987275e-01
-9.578659588326001728e-01	4.211888874345035561e+00	-4.361194514401359745e-01
-1.048635943492669531e+00	4.798597583891362817e+00	-7.796895501949280272e-01
-9.475772946425481402e-01	4.378298255310273390e+00	-5.661325153979196445e-01
-1.027616743510353370e+00	4.813519144629914592e+00	-6.091658004985650576e-01
-1.019978727498697557e+00	4.935355053954435078e+00	-6.798289014652105777e-01
-9.281608570302196659e-01	4.167861453702235153e+00	-6.778311345828383905e-01
-8.892303934364341744e-01	4.063450932727895371e+00	-4.266296320294200584e-01
-9.879669077046937531e-01	4.574860801851617254e+00	-5.458277520864511789e-01
-8.460745633936294086e-01	3.864013799985433817e+00	-7.537715114784870885e-02
-9.049154456909370703e-01	4.167709987585698883e+00	-6.606601043452144939e-01
-9.440323400757862915e-01	4.284525870381866497e+00	-7.652688151323510102e-01
-9.653108179453810944e-01	4.368264618799926780e+00	-7.162386683294102996e-01
-9.623629947950316232e-01	4.352338716244205763e+00	-5.784566415772877113e-01
-8.916043719628680142e-01	4.119245840254212254e+00	-5.543020732576098286e-01
-7.947157205507200395e-01	3.515416856701331749e+00	-3.122366118530405799e-01
-8.725268124500391576e-01	4.008007088903572601e+00	-3.853259597503911893e-01
-9.428810280389797738e-01	4.391095046578373129e+00	-6.035009130323834015e-01
-9.076750762310699105e-01	4.041586200186436884e+00	-4.797409168878674635e-01
-9.961752655077100727e-01	4.585305657815647251e+00	-6.710375752206476641e-01
-7.595962999840800700e-01	3.477750275034855232e+00	-3.727238514234442190e-01
-9.741829391083486334e-01	4.547131172384985653e+00	-6.956786855266248182e-01
-1.032978272018708843e+00	4.554497228014852794e+00	-4.379601689211282678e-01
-8.790636185778027967e-01	3.995933953997479193e+00	-6.650585364676239175e-01
-1.017435927410619056e+00	4.607435896400385644e+00	-7.425223787724514191e-01
-1.090511471286505829e+00	5.045997788311775700e+00	-7.903043191627772135e-01
-1.050452293108290913e+00	5.021522864006716880e+00	-5.581606213086315327e-01
-9.305337681787413384e-01	4.207659424720643138e+00	-5.818196198364112837e-01
-7.637514519415333769e-01	3.508536095272351663e+00	-2.555306355906354909e-01
-1.026221403082753225e+00	4.561379828329505060e+00	-5.772688681104558572e-01
-8.489390552269777679e-01	3.880285911149538247e+00	-5.874865647346861897e-01
-1.053198083303689581e+00	4.679543869089698660e+00	-6.710060813992281270e-01
-9.355830268257475657e-01	4.170556666784074551e+00	-2.579374029567834126e-01
-9.103119351795416758e-01	4.144893784461612718e+00	-5.448973188766149667e-01
-8.863283550298860503e-01	3.994904664144298678e+00	-4.074215236661866135e-01
-9.605482205157335196e-01	4.322621350697531284e+00	-6.725718332799874855e-01
-1.014361777329377601e+00	4.751607030387720698e+00	-7.399218477625919554e-01
-9.646766345246473584e-01	4.480845053105481313e+00	-7.129375834521198829e-01
-9.517416241542127064e-01	4.264763452787843967e+00	-6.644022139299956553e-01
-6.574189942576518231e-01	3.065784944039119608e+00	-1.157556578224538946e-01
-1.041287212246630345e+00	4.765862313404029216e+00	-5.419737772293689027e-01
-9.825452364484297263e-01	4.614269655444339868e+00	-4.125514276601549568e-01
-8.899558816908688108e-01	4.062657269515298708e+00	-6.183633512377295638e-01
-9.813327921172927404e-01	4.499246243293890224e+00	-7.134800952987402356e-01
-8.883247329936850845e-01	4.039068141137835966e+00	-5.833306486397150659e-01
-9.795235329423616077e-01	4.439448916089190789e+00	-5.382241022204229397e-01
-8.301178989899852256e-01	3.924582050239913134e+00	-3.908927613923254274e-01
-9.493200057500323918e-01	4.300924882428832419e+00	-4.368776179973263285e-01
-9.180332696001484161e-01	4.256713718869884033e+00	-4.828511642526104319e-01
-9.364395570413481806e-01	4.366727461387245768e+00	-5.838770461609581464e-01
-8.463248172324111529e-01	3.961567041484109097e+00	-2.970720835728825060e-01
-9.705839789915610138e-01	4.367452833666312983e+00	-7.649976072203263922e-01
-7.988941692891007307e-01	3.452741069526243933e+00	-3.847380952438862467e-01
-9.711753987704933033e-01	4.590512141096745324e+00	-5.848151861540373808e-01
-9.826870847029638423e-01	4.707934957018501620e+00	-4.650680703924211512e-01
-9.452864836973789986e-01	4.427010294738387586e+00	-4.373645062462685473e-01
-1.003172692357310325e+00	4.546712355332088507e+00	-6.659205223004509566e-01
-1.153797807230086292e+00	5.269439869768234530e+00	-8.244362051178724116e-01
-1.119428831939181634e+00	5.364839227086300788e+00	-6.316858580410600332e-01
-1.058317994884859115e+00	4.850115115287236378e+00	-6.716219983689786233e-01
-1.047054675396095202e+00	4.863394236557755157e+00	-4.775393989297212483e-01
-9.712396532921072634e-01	4.358509096552722006e+00	-4.865409060178610967e-01
-8.247077709969335979e-01	3.765393038010780291e+00	-4.152798899426642376e-01
-1.140258082671159467e+00	5.324631085510267425e+00	-6.860649046081308544e-01
-1.096754905413109826e+00	4.918601306594700517e+00	-6.785900418868161532e-01
-9.639607922733048895e-01	4.357468863990021646e+00	-6.624030656902314407e-01
-8.469233431598099937e-01	3.796109876364208269e+00	-3.646496198289740920e-01
-8.670106360315688043e-01	4.060103679842653079e+00	-4.036505490977007060e-01
-9.875053806895545128e-01	4.656791155189973885e+00	-6.881717922708489033e-01
-1.057232365798952411e+00	4.927393796240746582e+00	-7.355098106298780802e-01
-9.393331282361194745e-01	4.155269436895148161e+00	-6.227497571677272914e-01
-9.229137822497763821e-01	4.258111257963044238e+00	-6.832929886059238012e-01
-9.589632801218939129e-01	4.304475954643543822e+00	-6.321457187852048687e-01
-9.888081281502829611e-01	4.731620572904315480e+00	-5.214511334269231746e-01
-8.960522029360471485e-01	4.051473102302180607e+00	-5.790288137691768089e-01
-1.211289621603431677e+00	5.573223117865478748e+00	-7.744393027995312151e-01
-7.840988498825123276e-01	3.561770354100345592e+00	-1.308235798389019156e-01
-9.376315942222390731e-01	4.188410256728535508e+00	-4.803789492954576024e-01
-8.864983227952610845e-01	3.925426932926165513e+00	-5.559581005888668548e-01
-9.762933921401348858e-01	4.507858603365519023e+00	-4.534885760306816560e-01
-7.496803631365992482e-01	3.503778579280374839e+00	-1.490081559842676984e-01
-9.669160233650156977e-01	4.487452002694150011e+00	-4.968877237818070114e-01
-9.196228151008407625e-01	4.321875747437644577e+00	-4.010034027522366706e-01
-9.707041739486909071e-01	4.512358573171465714e+00	-5.778670876669887990e-01
-8.805816719678961624e-01	4.003415281575181339e+00	-6.035930286180609672e-01
-9.333037984725072178e-01	4.363593516401650163e+00	-7.439378333741570870e-01
-9.035103841448192119e-01	4.279052863641921611e+00	-2.718585354677612864e-01
-1.057952347225600942e+00	4.775739887043260801e+00	-6.953523100694685155e-01
-9.529530888861839077e-01	4.360243806927680765e+00	-7.321067937294385430e-01
-1.123631770799574658e+00	5.195718938939063669e+00	-7.865742464248677290e-01
-1.009913609888864805e+00	4.660509753566599578e+00	-5.943990461627627342e-01
-9.621071458277730137e-01	4.452281634826511514e+00	-6.693416700209289250e-01
-1.058908158993499438e+00	4.770475573972329464e+00	-5.282869645040905171e-01
-9.831547614225100151e-01	4.547731533910148727e+00	-5.953805795365354481e-01
-8.785325714996859992e-01	3.962173522774882883e+00	-4.950458699799587525e-01
-1.036546279651838098e+00	4.772371811156616239e+00	-7.416532753444291526e-01
-1.101562381949605207e+00	4.867091957420676351e+00	-6.934290968873949579e-01
-9.474605568427846292e-01	4.189338581735818856e+00	-5.965219696604362465e-01
-8.877693011364864439e-01	4.061846523072201620e+00	-4.552031938515875842e-01
-8.911453142366151381e-01	4.158846066396696628e+00	-3.350622174655401575e-01
-9.867579403423073492e-01	4.585287663108828404e+00	-8.023131403151376739e-01
-9.706324502234491280e-01	4.525840069540395305e+00	-6.850808074729288766e-01
-9.113122969496243453e-01	4.086193845049068685e+00	-4.161162939259959170e-01
-8.566481588632605115e-01	4.068341903658847514e+00	-5.784453108384630671e-01
-9.150877464808138129e-01	4.161046726359469261e+00	-6.180643189196508569e-01
-9.767030031066477047e-01	4.571990904056268512e+00	-5.117462868370599161e-01
-8.173710322147194063e-01	3.786130984450119641e+00	-3.666793869599138667e-01
-1.070428127832397047e+00	4.916580622434517878e+00	-8.312342454117942481e-01
-9.090077966827889711e-01	4.095310317984856674e+00	-6.790407054754099558e-01
-9.675665066945517978e-01	4.517089912820162034e+00	-6.823168742806887677e-01
-8.899082830628404217e-01	3.920476152575917528e+00	-5.052632956288356514e-01
-8.037986387856207449e-01	3.610004227908700791e+00	-2.327150566135386955e-01
-8.571363863696621621e-01	3.815907514451207572e+00	-6.253053237640978645e-01
-1.116564595857688857e+00	4.944527478976673329e+00	-7.080286023668337370e-01
-8.882964219240622183e-01	4.134856064151494870e+00	-5.816884096162299178e-01
-1.007564733311415273e+00	4.655239065432589918e+00	-6.397261444232739125e-01
-9.242454060848432906e-01	4.394973867431046344e+00	-4.710236969919131544e-01
-9.588053624340936443e-01	4.434518632407551841e+00	-7.933369022969957163e-01
-9.252330396937422652e-01	4.265031235159062462e+00	-4.080075586098368956e-01
-9.901603305471289307e-01	4.416180458901376227e+00	-6.527523363760709962e-01
-9.412825230196756321e-01	4.256699832716328125e+00	-6.492595809138919094e-01
-9.596725128960327256e-01	4.407621170253726461e+00	-5.518242535627647660e-01
-1.079345620003564710e+00	4.834704903702092160e+00	-7.031977888998121040e-01
-1.016244013642519928e+00	4.699859388552765971e+00	-5.331583858841332235e-01
-9.063682027076929160e-01	4.074270822229757449e+00	-6.143396028101876238e-01
-1.023158999671329727e+00	4.763296529334509088e+00	-6.454882231681433602e-01
-8.731224094818690329e-01	3.927178561190825423e+00	-5.984602205739097958e-01
-9.668421694282457457e-01	4.415495660373291109e+00	-6.393678361701080615e-01
-1.019203192971914529e+00	4.692265479417527807e+00	-5.213283084518073318e-01
-9.627291304416684126e-01	4.203517555112151527e+00	-5.614980639079378832e-01
-9.794955403461169663e-01	4.423089612190040043e+00	-5.105200655643353791e-01
-1.053114099937609183e+00	5.019289147010574048e+00	-8.999109676954843984e-01
-8.163749598656420137e-01	3.649332580762388645e+00	-4.664076783520957337e-01
-9.407618357618833249e-01	4.367738514598306310e+00	-6.690532111362953449e-01
-9.353469615761328404e-01	4.212457530540498318e+00	-5.236172140688316601e-01
-9.485804541221370956e-01	4.320930535855984189e+00	-6.587672483854791761e-01
-6.627765927885420627e-01	3.061324210776110277e+00	1.058757381854937840e-01
-9.746658003463991582e-01	4.531686033165605920e+00	-4.031784853335951269e-01
-8.826850569557722626e-01	3.732317696877738289e+00	-5.281746925885026922e-01
-1.040253663450261712e+00	4.784503971994642946e+00	-5.765065955185955104e-01
-9.595110075939004002e-01	4.375363979181193130e+00	-6.728623463458268672e-01
-1.061275064595760487e+00	4.983391136084451389e+00	-6.431874414652265504e-01
-1.010314198257390439e+00	4.527210768302685651e+00	-3.891730500608684973e-01
-9.509275242969518205e-01	4.253901905413553841e+00	-5.256288071530702544e-01
-8.738564544693594449e-01	3.895103387450557619e+00	-6.673853041652991758e-01
-9.986919401915423933e-01	4.556897905665892701e+00	-5.270984687537852986e-01
-9.631733448095093353e-01	4.351804506453546217e+00	-5.171108802205424126e-01
-1.167906138657767601e+00	5.548784622309675285e+00	-6.025955123695091453e-01
-9.204782542882760099e-01	4.326548275879912531e+00	-6.221037155238787753e-01
-9.653498639724474861e-01	4.427935610285030243e+00	-6.903862920026904160e-01
-8.421377951670424578e-01	3.770496067747395763e+00	-4.176765153926467744e-01
-9.361057797388048218e-01	4.126851513428487550e+00	-7.031776181741790088e-01
-9.524804524566740094e-01	4.471909653978746846e+00	-6.925600433082188534e-01
-9.601961951898888570e-01	4.305674947334547475e+00	-5.040061307722589756e-01
-1.021849196348011413e+00	4.771632537019724118e+00	-7.394220381786559271e-01
-9.885601348092145635e-01	4.549569367869334968e+00	-5.296977194481247153e-01
-9.253720246088957824e-01	4.118182965207679125e+00	-3.739122444594870087e-01
-9.880531810222469291e-01	4.463929524273924088e+00	-6.371650310136388606e-01
-8.930632291738435091e-01	4.124957469831566748e+00	-7.219208529098155580e-01
-9.092385345673543728e-01	4.047040896771357588e+00	-4.970426815688363531e-01
-9.964282083977326065e-01	4.596609224622099532e+00	-5.454092301909068130e-01
-8.691810036742653178e-01	3.961836191740658819e+00	-6.248219333857326641e-01
-9.529688139214202991e-01	4.329214861476264886e+00	-4.696390192635651051e-01
-9.683746942888818987e-01	4.636528652855565369e+00	-7.344891861223419305e-01
-8.522593273455711937e-01	3.802707528670609349e+00	-6.651284559256082085e-01
-9.506929793216130076e-01	4.375606576943054549e+00	-5.813635303636009999e-01
-9.640908337808443695e-01	4.432738803665865923e+00	-7.242772866254024722e-01
-9.836441728961344833e-01	4.490833519829950937e+00	-6.179391314901543364e-01
-9.365811141852230515e-01	4.221861652778730267e+00	-3.817612791824054330e-01
-9.936406383407702103e-01	4.610813748427937675e+00	-6.754753456705063774e-01
-8.445407296962258448e-01	3.707633708302116915e+00	-2.752151053287915650e-01
-9.481011885062159417e-01	4.418144637197145563e+00	-5.411263647237081198e-01
-9.104899267205798230e-01	4.082148613040249785e+00	-7.777874492804519591e-01
-9.819118292045074803e-01	4.570020501242313848e+00	-5.669743398118433086e-01
-9.963863618235128117e-01	4.536587156067282578e+00	-5.377090389257409564e-01
-9.915963085303639568e-01	4.675471284534947536e+00	-8.640062795852492261e-01
-9.236667220044501025e-01	4.160656644795239778e+00	-5.138452771682002762e-01
-8.729415949258432228e-01	3.854020528714054539e+00	-5.524652978173166806e-01
-7.785789823774628138e-01	3.657241386184531429e+00	-3.415928467419953041e-01
-1.003085482314594712e+00	4.597095272035745417e+00	-5.293942001177358581e-01
-9.132137144140485274e-01	4.208743691284030142e+00	-5.197134494040690500e-01
