# m	b	logf
-1.214334154698180068e+00	5.453287608346389703e+00	-6.252737767140046365e-01
-9.804239601322851660e-01	4.472709356498433486e+00	-5.483371368238973975e-01
-7.935477603198639596e-01	3.767812134967452486e+00	-1.854576883275375065e-01
-8.610510982815909875e-01	3.907142166944268524e+00	-4.421313391868681997e-01
-9.230167305344071371e-01	4.178297549993130744e+00	-6.823318661701897048e-01
-8.880957023696236519e-01	4.059792519331115734e+00	-5.899607492666738562e-01
-8.654715691468237715e-01	4.018435409869808517e+00	-6.509216091414162797e-01
-1.010474241952098007e+00	4.673362162248732687e+00	-6.655157165503238215e-01
-9.560257281312567468e-01	4.430138859899233061e+00	-9.007237949079094363e-01
-9.250662787602338399e-01	4.338253276721156126e+00	-7.260719492790967955e-01
-9.397805594905898063e-01	4.350282179674032079e+00	-5.719499758358543851e-01
-9.561268295003614304e-01	4.467999324430846464e+00	-6.217742907967886978e-01
-8.646553371647041075e-01	3.962841295940957131e+00	-5.272864059475981247e-01
-1.004921962129081026e+00	4.583044533882964622e+00	-5.831092190793627505e-01
-8.476436718156459271e-01	3.926876061513367766e+00	-4.622815558799139302e-01
-9.976908744330542644e-01	4.527167726836303530e+00	-5.658641236307080380e-01
-9.215269690827269100e-01	4.185721891713068743e+00	-5.714185513427796348e-01
-9.463137112983628363e-01	4.408211206295914231e+00	-5.653811860752624430e-01
-9.808508938033554392e-01	4.600172503593955575e+00	-7.290553131734385239e-01
-8.511145457148143745e-01	3.973144923091144420e+00	-5.897575275573047060e-01
-9.239452723510638288e-01	4.360083807451964333e+00	-6.426477358083120262e-01
-8.711201315411255530e-01	4.122556801105008439e+00	-5.633353254348606454e-01
-8.462426816073393976e-01	4.025601809226827754e+00	-6.370255739545122031e-01
-8.776398528652245012e-01	4.089950649726673326e+00	-3.455691508890859631e-01
-8.008249147448852634e-01	3.708880610075745210e+00	-4.677755040579317791e-01
-1.000534152188262471e+00	4.528890756260569361e+00	-8.157328340230010078e-01
-9.472574420949303464e-01	4.321393933177169799e+00	-3.229532788135226484e-01
-9.890159074609132794e-01	4.626368636095111952e+00	-5.833295591507274835e-01
-8.770359260694629011e-01	4.138075315288860523e+00	-4.325913112236036695e-01
-8.340913822638150732e-01	3.991911864776005014e+00	-7.011127971805656278e-01
-9.328286965825787203e-01	4.314872817551108852e+00	-4.750702499513742016e-01
-8.747820771214028790e-01	4.074541885090122939e+00	-5.071694937992411445e-01
-1.066972828982169830e+00	4.912730524255840336e+00	-5.524730680943590322e-01
-8.966851609492991759e-01	4.077157006573741249e+00	-4.487810268947171610e-01
-8.266489110187725808e-01	3.873941670953153338e+00	-4.136300796935748481e-01
-8.902064212862371706e-01	4.036811643267403049e+00	-4.060644903703386488e-01
-9.302201266388427925e-01	4.272230770442817516e+00	-5.379344754740176260e-01
-9.509034859200056200e-01	4.291870344478302179e+00	-4.941459643194414664e-01
-1.006291635939461138e+00	4.581516293098738757e+00	-7.129321620016970673e-01
-9.526779177868800463e-01	4.485000904395533006e+00	-6.499530804603714795e-01
-8.480814647567387343e-01	3.948363309847119584e+00	-6.422133732031461983e-01
-7.881409080763520647e-01	3.699294494043061654e+00	-4.279543358702121991e-01
-8.615103754656248114e-01	3.963193320454994950e+00	-4.811358190305388138e-01
-9.139221769392190664e-01	4.360692230335728503e+00	-7.025846347638989853e-01
-7.557117798428445443e-01	3.436326976706406189e+00	-3.419807735740532095e-01
-9.854501611487463952e-01	4.520105537578003485e+00	-4.920823437856527427e-01
-9.697745826267790692e-01	4.550152906762198413e+00	-5.930457944699480954e-01
-1.111118411654893112e+00	5.046900916242505808e+00	-8.300021094810134947e-01
-8.898680545856034740e-01	4.134104259605467568e+00	-5.966010505451075918e-01
-9.626638855532484440e-01	4.350510655685441819e+00	-4.678676052133978192e-01
-9.692285607855111174e-01	4.436682435437599992e+00	-8.283414674632055830e-01
-1.016109323458266100e+00	4.732805348469343087e+00	-7.952335880102938681e-01
-8.676849922268590198e-01	3.989784832482506705e+00	-4.934927327088820537e-01
-9.902093144758710164e-01	4.603034462556831130e+00	-6.132374391442806383e-01
-8.692317500614490378e-01	4.057654880098325201e+00	-5.752690580333209569e-01
-8.774095713380893891e-01	4.077988545960746336e+00	-4.626331544010922059e-01
-1.035464937883601610e+00	4.720344963095404189e+00	-6.405190882978497591e-01
-8.652138954836509077e-01	4.005804405773679022e+00	-5.115605042218355214e-01
-8.847972814761814186e-01	4.038494535679284958e+00	-4.699779949284448310e-01
-1.016404505838085726e+00	4.831559238201101891e+00	-7.443225635961310260e-01
-8.551637772134211835e-01	3.964779848721706301e+00	-5.196046094591932896e-01
-1.035739534359559233e+00	4.816700126746264132e+00	-7.761204436718923683e-01
-9.595172626076341471e-01	4.427370233768871621e+00	-5.708522292559304878e-01
-9.121444501487396828e-01	4.217374974712691404e+00	-3.918444982173204250e-01
-9.822216951935600626e-01	4.533516410968160493e+00	-5.092721074087008803e-01
-7.924271356825156598e-01	3.581007191046724270e+00	-3.500817428423925737e-01
-7.764731139587175424e-01	3.627474015590331113e+00	-3.512854883050696708e-01
-9.576366980985701050e-01	4.515474341955371784e+00	-6.407105571060125460e-01
-1.029174496032717379e+00	4.766820075965497061e+00	-8.144408430377940711e-01
-9.337830586591915338e-01	4.307462449289213957e+00	-5.488973309350889673e-01
-9.298115642894340116e-01	4.327090676584954387e+00	-6.974875937960085537e-01
-1.008285553869660012e+00	4.621627469265628285e+00	-7.318285679279479261e-01
-8.343820445376664008e-01	3.885063690826549454e+00	-7.127026350007876765e-01
-8.845984278558045588e-01	4.068631035784622263e+00	-4.480714497654322837e-01
-8.746984798495289759e-01	4.052676165110166373e+00	-4.181116246160058725e-01
-9.705983488405945936e-01	4.546296377271966449e+00	-6.593252576486733352e-01
-7.566118672736958928e-01	3.492583025355765702e+00	-3.464105257235888802e-01
-7.557011319529516324e-01	3.482426080359947829e+00	-1.909314682122187357e-01
-1.005148371120291095e+00	4.604779237281204196e+00	-5.185856525217934498e-01
-9.858199095864184081e-01	4.599118196372605105e+00	-5.092647985609541905e-01
-9.343819013516652117e-01	4.227562362908017235e+00	-7.927405769730795360e-01
-8.782898872934951084e-01	4.024286472351642274e+00	-3.769997268923189759e-01
-1.046712068091863124e+00	4.835194686750454274e+00	-8.352795090297367997e-01
-9.250991818031387703e-01	4.338882129700520451e+00	-5.660113047018152654e-01
-8.902297470961491044e-01	4.035836367786133749e+00	-4.723002028124453355e-01
-1.006167705762009312e+00	4.613080377418437905e+00	-6.530454542416874730e-01
-1.015182462408246611e+00	4.733397959523718335e+00	-6.986164473448313039e-01
-6.822955143619088281e-01	3.168740656112424503e+00	-2.185307747404350853e-01
-9.430299342321667444e-01	4.272237793550210050e+00	-6.240855952716890531e-01
-9.827032763805576554e-01	4.524870883392754450e+00	-6.805741624552614777e-01
-8.350215142810902824e-01	3.881122028678924529e+00	-3.573090517504923236e-01
-8.905882758587089221e-01	4.095241736390222265e+00	-5.694168989807729675e-01
-9.504549569571908441e-01	4.462128115476997614e+00	-6.134083391747471303e-01
-1.024777981385027958e+00	4.783926150598330373e+00	-6.580949063552810063e-01
-1.105056063001506272e+00	5.189970628137158926e+00	-8.330670796393535582e-01
-9.484726582852808230e-01	4.399371013172823197e+00	-6.802088793033409519e-01
-1.017401516988645227e+00	4.666891170474034567e+00	-5.705205797398906764e-01
-8.413886796442553440e-01	3.875243004291703208e+00	-5.143120454853409296e-01
-7.096713908875903476e-01	3.326072766690847615e+00	-3.353734011511168012e-01
-9.136751188842977545e-01	4.311591548991026812e+00	-4.633353653217762713e-01
-9.652817657235248650e-01	4.427404627764719436e+00	-6.498945614286766315e-01
-9.029164158373563787e-01	4.142856398789559691e+00	-2.925821872743518126e-01
-1.033852315127656851e+00	4.778696836839767315e+00	-6.608706549908480721e-01
-9.482884575561638663e-01	4.240025354375701383e+00	-6.908498307954313855e-01
-9.286604142846340837e-01	4.273398150609386548e+00	-7.584843541169414838e-01
-8.661546797444198420e-01	4.000353179887881083e+00	-3.387566580807456207e-01
-8.844089381406788908e-01	4.021179153740178869e+00	-4.945375607306524701e-01
-1.002999301283583611e+00	4.760909355843295110e+00	-7.202249639140246851e-01
-9.296863428104803484e-01	4.294832140980667567e+00	-5.859203889664806875e-01
-9.423268088138277987e-01	4.305707894624644538e+00	-4.350125480692992319e-01
-9.477117848402779599e-01	4.364019516614261462e+00	-4.900440428690798211e-01
-9.750794613147639733e-01	4.487851467416173357e+00	-4.617706195118638224e-01
-9.424106887072789540e-01	4.323887453951229531e+00	-6.773466604270003133e-01
-8.780091790758697279e-01	4.090025808080222980e+00	-7.010209838115225578e-01
-9.798252254044818033e-01	4.530219218005552939e+00	-7.558507366447320130e-01
-9.326142956076697299e-01	4.346297547010756546e+00	-4.675989421412008462e-01
-9.996694039526913267e-01	4.614524827297885601e+00	-6.308648680364901118e-01
-8.972112577051978288e-01	4.163789232693899223e+00	-4.195181745218273250e-01
-1.021142749368625369e+00	4.713622444690731328e+00	-7.244551065928577227e-01
-8.591698671825200861e-01	3.937972821759160080e+00	-3.816804162280422741e-01
-9.277465949872160111e-01	4.314298075152689371e+00	-8.110606979983689957e-01
-1.013969759463407172e+00	4.762559915048208303e+00	-6.795487413322066628e-01
-8.793922188165907983e-01	4.109193138208691920e+00	-4.226979410698106232e-01
-8.580175155102439666e-01	4.024418306484362162e+00	-4.820979166218041234e-01
-1.004987223837993549e+00	4.587089602220265405e+00	-6.304299110440325649e-01
-1.130992512309576759e+00	5.159927106612780534e+00	-5.676044364130218289e-01
-9.184557229798204769e-01	4.444870752929841906e+00	-5.533990454483027621e-01
-9.363891903535043193e-01	4.384649758126546004e+00	-6.360634481323027556e-01
-9.223530955914772678e-01	4.266220355952737187e+00	-6.331493417287320513e-01
-1.097710943018066265e+00	4.985911081765535435e+00	-7.905792139111325056e-01
-9.332311250966688343e-01	4.310559843217410148e+00	-7.541054996748216555e-01
-9.104147862934184321e-01	4.278273116445196145e+00	-5.234654956850044449e-01
-9.834508154226738741e-01	4.549071777228269831e+00	-6.589310540737848276e-01
-9.412964982792331181e-01	4.461352528420526653e+00	-2.187793971032189755e-01
-1.145107517652989237e+00	5.348743079253856614e+00	-5.325953552013258374e-01
-8.929356552634979405e-01	4.118236012017637115e+00	-6.718105537377920822e-01
-9.607463551297250604e-01	4.401962081749390521e+00	-4.965255556619235788e-01
-8.527513235965334948e-01	4.002538102266801623e+00	-6.510622864882958938e-01
-9.401772886225222559e-01	4.289412681020677631e+00	-4.020917249153063699e-01
-9.168755342853834867e-01	4.330745070118770634e+00	-6.470664893309341359e-01
-8.724413983062750955e-01	4.021078632384001317e+00	-5.337497115317363372e-01
-9.368723247557756428e-01	4.346737998411475346e+00	-4.815273278964389281e-01
-1.000651054017899222e+00	4.499073085402851113e+00	-4.916463518489471718e-01
-1.039084205150029527e+00	4.890500524296188090e+00	-6.328468405915506079e-01
-9.090717774513881189e-01	4.270073148364497584e+00	-7.036055386347466190e-01
-9.112194369602193422e-01	4.180430521360147367e+00	-7.385195689209103076e-01
-1.102840837874162538e+00	5.147319784487553562e+00	-6.450698471787597033e-01
-9.499492783086608272e-01	4.351477626821925071e+00	-6.113180922035462705e-01
-8.848082193235179416e-01	4.170686298880990961e+00	-5.291685541795043690e-01
-9.389417879888383167e-01	4.333386656558154471e+00	-4.414501043218162502e-01
-9.710509238953745070e-01	4.537933077139030935e+00	-5.589195440091820899e-01
-9.105519920851593563e-01	4.268863554339023203e+00	-8.337599538851927505e-01
-8.732763285689136845e-01	4.094316854761378188e+00	-7.549555543421487824e-01
-9.270752170118252700e-01	4.394709760221760853e+00	-6.598267432176057046e-01
-8.559285492087421732e-01	3.905639349832898510e+00	-3.745040192862722495e-01
-1.011726212148942761e+00	4.792371476478493264e+00	-6.613703450649226490e-01
-9.325817568609410246e-01	4.348877858484429204e+00	-6.013685984543337693e-01
-9.864818236097080417e-01	4.501340121843456110e+00	-6.490849351518968025e-01
-9.709971311342253664e-01	4.626904533077553339e+00	-6.535394401368044281e-01
-9.431085502010869703e-01	4.298878348868405475e+00	-5.381596699096911074e-01
-9.579442610963792015e-01	4.382378239106197171e+00	-7.986896306046625815e-01
-9.964755721634885877e-01	4.587332502536798806e+00	-7.077184883549665351e-01
-9.919603971378732066e-01	4.562572878776342655e+00	-7.983914731064871706e-01
-9.758670766244584849e-01	4.533388562597298943e+00	-3.592554761648428796e-01
-1.055067142541964653e+00	4.923396353429509098e+00	-6.952613710211650311e-01
-9.371881122723825230e-01	4.382084742622780915e+00	-4.802090073115682367e-01
-9.874384665275754980e-01	4.633632155628455429e+00	-5.998605364198151824e-01
-9.593361233627138995e-01	4.509528017148356938e+00	-7.643057853488656184e-01
-9.516750321167749549e-01	4.400098121114572436e+00	-6.269495781186513739e-01
-8.799770365906887104e-01	4.257936064096815798e+00	-7.097358633387719218e-01
-8.967151320578976570e-01	4.108199852098337601e+00	-3.444643779207123835e-01
-1.048582394554375741e+00	4.913377948131419259e+00	-7.978471512631463147e-01
-9.199554998615604440e-01	4.404265374807583733e+00	-4.444478783679730038e-01
-8.056087151966531135e-01	3.732645051772423894e+00	-3.584403787689015575e-01
-8.314177689987445330e-01	3.805797012074492613e+00	-5.135583397283657314e-01
-9.880997190101740157e-01	4.622658950615428530e+00	-5.012208911324504967e-01
-8.236973455762699459e-01	3.804303760421876568e+00	-3.231415828476938978e-01
-8.833171401057007266e-01	4.085946559284082902e+00	-5.070228134424077382e-01
-9.823223839324839446e-01	4.605600680919974543e+00	-6.945025643895300638e-01
-9.663030531825133052e-01	4.471867874832355483e+00	-7.150213535367627715e-01
-8.458109225740717552e-01	3.930397102545642340e+00	-3.439624223487434129e-01
-8.638963852041559033e-01	3.923150938934996113e+00	-4.333642770004849654e-01
-1.059672363352125890e+00	4.939038122075276149e+00	-8.229716957071271377e-01
-1.021785934795343964e+00	4.750440137171000998e+00	-6.094069310026403175e-01
-8.447565582192183564e-01	3.944917454404420987e+00	-5.039604567883430031e-01
-9.218307687706266407e-01	4.345844984294484625e+00	-7.389676377272890173e-01
-8.938777552354201239e-01	4.153316455986108657e+00	-6.842427685204924837e-01
-9.440931314683803643e-01	4.502350011436838884e+00	-5.805272786884219105e-01
-9.771969606467987290e-01	4.543919816728425154e+00	-6.377929238874129325e-01
-1.099989737927568267e+00	5.131646968328293035e+00	-6.347171578309361850e-01
-9.652809008306262317e-01	4.649254078739391005e+00	-6.629517555838866372e-01
-1.107752841402061872e+00	5.132991749430736661e+00	-7.440548257520880338e-01
-9.438397993796057150e-01	4.379046081517956601e+00	-8.478995672233000658e-01
-9.010208290979028201e-01	4.103679882419376312e+00	-4.651177388802973378e-01
-9.464321490462892505e-01	4.366363890572839246e+00	-8.583773861228023438e-01
-1.038106657641786779e+00	4.945111561014821966e+00	-4.324839028666038754e-01
-1.064658195078621361e+00	4.921841193834006312e+00	-8.119470058196049944e-01
-8.928281205123360653e-01	4.197144805865201000e+00	-5.799922865652296089e-01
-9.251337979767071396e-01	4.324609208538516825e+00	-7.117358944806064791e-01
-1.101895010440369749e+00	4.986702218423484823e+00	-6.198559866621086156e-01
-9.119542151738435631e-01	4.172509406919235886e+00	-7.075696926313935764e-01
-9.657249888165617691e-01	4.533755266566100950e+00	-8.193502543796703508e-01
-9.109974897762651569e-01	4.140594117833060750e+00	-5.306782553192594953e-01
-9.314998603455848514e-01	4.473040955693156739e+00	-7.806625142759244795e-01
-9.778548184470206017e-01	4.613536410164164714e+00	-7.131116290213160847e-01
-7.839298079524530394e-01	3.608448410898066783e+00	-3.604284786806236651e-01
-8.773059024323965893e-01	4.057158620258198845e+00	-4.971307884859191284e-01
-9.988654498011404481e-01	4.662865674588401177e+00	-5.010597672268242153e-01
-7.877628180339324437e-01	3.675171385734939733e+00	-4.314984739314068340e-01
-9.133185671380366077e-01	4.234513208478349000e+00	-5.883538217254227209e-01
-9.962451329470659589e-01	4.721488044643749937e+00	-7.362067145613778729e-01
-8.860314060927271251e-01	3.981245665881630202e+00	-4.487050303326370893e-01
-8.174027103736994926e-01	3.783187025210708931e+00	-2.598596646377572816e-01
-9.808325593008682119e-01	4.444168857967930819e+00	-6.307106082466817920e-01
-1.071908027050927581e+00	4.931727849434500044e+00	-7.348333848666179779e-01
-9.581934397529826564e-01	4.528814685853341793e+00	-5.048666514555169016e-01
-7.855212789689888231e-01	3.663442032946044868e+00	-5.770395401936734281e-01
-9.653376708128088568e-01	4.453590299500503669e+00	-6.680435662999587576e-01
-9.307318101087841411e-01	4.480981799522624875e+00	-4.921783501430690988e-01
-9.276689165194745845e-01	4.396319891189244267e+00	-6.169750675913650007e-01
-8.668842082534284899e-01	4.059178878051561412e+00	-4.588970679364912097e-01
-9.865261658298151159e-01	4.613103902829160496e+00	-6.724516698426322714e-01
-9.505335790356709280e-01	4.405987146153385936e+00	-6.779118263195927918e-01
-9.710002904001249213e-01	4.407155997188537455e+00	-5.423515913973360192e-01
-1.052895853005848092e+00	5.114754000583373816e+00	-7.302540709639553373e-01
-8.926208567542200933e-01	4.104331680740680000e+00	-5.166670947939563385e-01
-1.023551556550549302e+00	4.659514831594209205e+00	-7.689736941302411921e-01
-9.593197506799385765e-01	4.492971185133256107e+00	-5.566809456896776309e-01
-9.851533546230998306e-01	4.556368176200542131e+00	-8.137143256139665048e-01
-8.645334247746586653e-01	3.966890389205883327e+00	-5.598140159924598347e-01
-7.999780663585566165e-01	3.746894269313975734e+00	-5.082724832582297125e-01
-1.134493278933749405e+00	5.286853551590518840e+00	-7.163098861481410617e-01
-9.884821719323790834e-01	4.629264593590677990e+00	-5.312499637711389777e-01
-9.320366414160690116e-01	4.339997822606846078e+00	-7.487151449608235865e-01
-8.875875390836533985e-01	4.044642592930334679e+00	-6.168060048361593273e-01
-9.628610286813829022e-01	4.503220020039131022e+00	-7.767044888572909311e-01
-8.587826063252873565e-01	3.971293815220199086e+00	-4.862062978432680760e-01
-9.648035556266293389e-01	4.412468716735066465e+00	-4.699987841257227128e-01
-8.848948228002337935e-01	4.118968165890371402e+00	-5.004808011213308649e-01
-9.733858074115780967e-01	4.528127400875059827e+00	-8.989780680304142457e-01
-8.570157534614625261e-01	4.026306616415860518e+00	-3.822168826078771176e-01
-1.091845352846120054e+00	5.073326568598826469e+00	-6.810141573883511379e-01
-8.785708538809868795e-01	4.114075986046238143e+00	-5.181407454186601758e-01
-8.262297555740685251e-01	3.824032293125904314e+00	-4.864919078206301761e-01
-7.511809372294262488e-01	3.409339598741429000e+00	-2.671252211799041154e-01
-9.110263887284777429e-01	4.092682014981245509e+00	-6.006075922223319541e-01
-9.324538172607640396e-01	4.220750527073012570e+00	-6.625356051436399607e-01
-9.144043664674897931e-01	4.234533202904382065e+00	-5.427004993317607884e-01
-8.466155595042320625e-01	3.870088963863776765e+00	-4.574287983597384311e-01
-7.654283880320074118e-01	3.592470003186655880e+00	-5.196479103762704499e-01
-9.476570023300030510e-01	4.465608816799251812e+00	-5.900801793556647024e-01
-9.998077019828102152e-01	4.728893427983359210e+00	-5.992165783900285092e-01
-9.157411253488205727e-01	4.359945262385648057e+00	-3.662902182065133072e-01
-9.930973803586734538e-01	4.604308858919038627e+00	-7.613163753807927758e-01
